,ACC_08,ACC_09,ACC_10,ACC_11,ACC_12,ACC_13,ACC_14,ACC_40,ACH_08,ACH_09,ACH_10,ACH_11,ACH_12,ACH_13,ACH_14,ADC_15,ADC_16,ADC_17,ADC_18,ADC_19,ADC_20,ADH_15,ADH_16,ADH_17,ADH_19,ADH_20,AHC_01,AHC_02,AHC_03,AHC_04,AHC_06,AHC_07,AHH_01,AHH_02,AHH_03,AHH_04,AHH_05,AHH_06,AHH_07,SCC_27,SCC_28,SCC_29,SCC_30,SCC_31,SCC_32,SCC_33,SCH_27,SCH_28,SCH_29,SCH_31,SCH_32,SCH_33,SCH_40,SDC_34,SDC_35,SDC_36,SDC_37,SDC_38,SDC_39,SDH_34,SDH_35,SDH_36,SDH_37,SDH_38,SDH_39,SHC_21,SHC_22,SHC_23,SHC_24,SHC_25,SHC_26,SHH_21,SHH_22,SHH_23,SHH_24,SHH_25,SHH_26
evm.TU.Ap1.2713,1.7496535472378,3.62833490899494,2.57290702068925,2.90076708388961,2.26322976599875,2.76239371985499,2.33021598870176,2.69266749666125,2.85375243517627,2.00191525795027,3.20131728458218,1.94477841507004,2.61805871452659,2.09472629019401,2.19357458452881,3.58379567773531,2.88537340335194,2.56037676328124,2.7331652078438,0.958708702142576,2.60946116340117,2.43681974079511,2.23079564897333,0.958708702142576,1.82997097039425,2.96999278793928,2.19020197130436,2.55953249480445,3.46942225171006,3.21506795071641,2.4242097507231,2.71768974900555,2.02147171303258,2.2199346197471,1.88513029362515,2.00975887417572,3.07646263324681,2.20696947207413,3.15971466615718,4.13629458423372,2.57226220871122,3.17580238423473,2.78691102163095,2.74402794163883,3.64608175248721,2.3649962302689,2.65810130177953,0.958708702142576,2.9864371973096,2.89084695474391,2.92765401507806,2.5507752539498,0.958708702142576,2.86736165678449,2.10580850640537,2.70707353397273,3.4754921618754,2.84024753564266,2.69063976791582,0.958708702142576,3.02370727492255,3.22259728307744,2.28990403029802,2.59758409511803,3.05102483549601,2.10202076196593,3.08114085361426,3.32681716437964,2.24318355362218,2.39164336544008,2.67261603300562,2.21538578729138,1.88793729128368,2.61700456090055,2.62123992754045,2.30056950361461,0.958708702142576
evm.TU.Ap1.2714,2.92249896313252,3.52931372670052,3.73503503920098,3.20133894886632,3.72652994542191,3.89346197288623,3.90613725690029,2.52638240064985,3.36206424425806,3.45573688292531,3.83265742538912,3.7044267101842,0.958708702142576,4.42441849022064,3.90522510722377,4.0666653805577,3.97135946916703,3.40633654383667,4.72184802949009,3.03018291484088,4.1577285439368,4.26798535701804,4.18454139330031,3.54602787484536,3.79112016993922,4.20555168602549,2.83128252797631,3.52421579266462,3.55844180183178,3.7837580401317,3.62251110338182,4.32372591997209,3.63328520724068,2.48138427335875,3.21503108638251,3.14573793873631,3.6530428798469,3.39141441779812,4.11683357661389,3.68581565157898,3.8486585737165,3.80284746390664,3.5997525766649,3.36058481943784,3.64608175248721,4.05700802336768,3.36789396260726,3.28282974411087,4.10531025262225,4.31133774137487,3.77983082054839,3.77000181041498,3.8490095583354,4.06646557769673,4.44902438832983,3.57849391485932,2.52508791259036,3.57706652313707,3.9263048344356,3.84244409333947,3.63388444868731,4.53803163102766,3.83550107423697,3.39254093343813,3.93509388080081,3.10280103095811,3.20426330851067,3.50883739067499,3.86749620273224,3.88022896851381,3.59057643377975,4.15444175211214,3.22093935945608,3.60487108695973,3.42414374306564,3.75936717894533,4.0940103921017
evm.TU.Ap1.2715,5.04971300739472,5.60082662444956,5.78336790801935,4.97994999408115,5.53340678666587,5.50020246158017,5.47567311040031,5.62487966960723,5.19494281925324,5.53159903545329,5.74619929379053,5.69908890527149,5.86549405334723,5.73590461172123,5.2122487085618,6.34829107577885,5.67147724565284,5.68783411411669,5.10493726972001,5.20929103970615,5.77718188057586,5.89356499755856,6.09367812029601,5.75141716806196,5.76107789037586,6.00844589425266,5.59050799719831,5.39935014441403,5.42020456617541,5.27141237542445,5.65546926787278,5.72232672051044,5.58311176542697,5.78783559514209,5.91218539937126,5.37596024400328,5.11911975605789,5.582798709123,6.13772029941392,5.89421959213141,4.80792369632847,5.70964141925337,5.58416701458778,5.89552685152527,5.57239903592541,5.19949587208572,5.50381741051793,5.96811099940938,5.35101698257284,6.1664735941705,5.12898362879593,5.30588539645834,5.27952698433995,5.76086875593301,5.06848799797759,5.31726637803689,5.6946861826354,5.71363338569542,5.22606623407178,5.11893531844165,5.00128744644372,5.74309025017218,5.26348366225762,5.63926127143705,5.62828337294439,5.64681125213034,5.33567075198074,5.37960014615118,5.26064995681778,5.71023953448619,5.47987653846633,5.87734957559922,5.50881783274439,4.73618721100957,5.68164017135011,5.83547491311514,5.50869753676418
evm.TU.Ap1.2716,3.42254245913478,4.98727260062343,4.10063438209039,4.82145174233256,4.44966780721429,4.66280151581666,4.96403720240805,4.18793547633766,3.49578208318446,4.293801556827,4.06516284101573,3.90313301654648,3.91711297749666,4.33576122600663,3.74854132918744,3.79746743104777,5.31867993896388,4.87742167468647,5.10493726972001,3.03018291484088,5.1276178300596,3.88323930943143,4.18454139330031,0.958708702142576,3.86670186592061,2.64034299301691,3.24897505395045,4.18970902297415,4.79238595096177,3.7837580401317,4.06744988641969,4.8611188211458,3.63328520724068,5.17881328620226,4.56265962425825,3.95434127413327,3.53031643639662,5.01835439095226,3.66790191377474,4.75141595165523,4.73641434939593,4.51162578455599,4.80589537033716,4.23874741088252,4.43161450491354,4.941690962467,4.04504775106229,5.01196934864623,3.85410323251313,3.02418119667964,4.47748164394182,4.67512879328595,4.55453327921609,4.73647762845762,4.05380912016288,3.31471081991705,4.41865715967686,3.37377359830956,4.90902728077518,3.84244409333947,4.49564869107995,3.50556858994371,3.92403689849726,2.92083365729524,4.33719956875939,4.04587854593683,4.48359857801643,4.17223314337234,4.02393727785981,3.94771128101049,3.14608022703475,3.02390499358986,5.00651058812028,4.16944459422412,3.61078353993157,4.66745013274195,3.64691216547369
evm.TU.Ap1.2717,2.79416085492341,4.17413761267381,3.31954126346873,3.6528298410155,3.09529402439127,3.7114342596667,4.30635625775638,3.90877908275728,3.04615477391721,3.45573688292531,2.90074755319242,3.47218128531393,0.958708702142576,3.09057256531506,2.65878602165622,3.58379567773531,3.0801097703437,4.15530246100237,3.44171138977291,3.87778785208336,2.60946116340117,3.64206947508099,3.31524967282526,3.70792238746111,2.80752060440752,2.96999278793928,3.12413777821293,3.23986913323333,3.37414653064449,3.7837580401317,2.95771065757683,3.32790721389067,3.49503977663376,3.79713081100176,3.6682232516329,3.60900149485734,3.86989102540592,3.27642716992975,3.15971466615718,3.68581565157898,3.3585955049592,3.80284746390664,2.15898095212381,3.95038628604331,4.09310698620248,3.24514310054115,3.36789396260726,3.28282974411087,2.79821438922005,4.03986850610459,3.3601018721272,2.95646565927872,3.2917084626534,3.67309156624399,2.85811212292435,3.40847374847807,4.02512910579411,3.57706652313707,2.69063976791582,3.41693702741556,3.22826841461177,3.9397302644906,3.63943455602476,4.44937185351961,3.50133583063516,2.5381698978828,2.61867263650896,3.66934655067015,2.96147964178971,3.28393625137205,3.59057643377975,2.68735819987542,3.8555403195924,2.61700456090055,2.16498554203421,3.54741223755143,2.18473401721907
evm.TU.Ap1.2718,2.79416085492341,2.88115491037893,2.57290702068925,2.2393714234818,2.03534727024563,2.76239371985499,2.6106848576028,3.19646158816535,2.34337847453583,2.40504379973453,3.20131728458218,1.94477841507004,2.61805871452659,2.09472629019401,3.12945839780588,3.58379567773531,2.3678933583156,3.63490073114463,2.36513187956609,2.6928413136754,3.47325793762013,3.34928887335548,2.70750680332698,0.958708702142576,2.17346537001652,2.64034299301691,3.5657987331455,2.87698398157545,2.58385140462407,2.16958299109412,1.8284360594131,3.74428221667209,2.72832907177462,0.958708702142576,2.24814471159532,2.71015486694727,2.36525606593327,2.4661314709728,2.80636327269253,3.68581565157898,2.57226220871122,1.86656636348671,2.15898095212381,3.0886933797096,2.56811310692454,3.39503827164542,3.25364962862663,2.78699287764227,3.15044477646812,3.54115169494427,1.89279249084053,2.4232376982098,2.29757396607872,3.33025925613224,3.10914252377147,2.10314661618434,3.08623274585152,3.13411259288903,0.958708702142576,2.48396416285187,2.63781757819911,3.37151873179502,3.13483319564561,0.958708702142576,2.85828584474987,3.10280103095811,3.08114085361426,2.86441247963499,3.69121843879872,2.39164336544008,2.4627848768713,3.02390499358986,3.349512980811,0.958708702142576,3.20748509729103,3.15059031781447,2.64718717863798
evm.TU.Ap1.2722,3.24460470002248,3.52931372670052,3.39822892218282,2.50423040445672,3.72652994542191,2.76239371985499,3.99582569198235,3.84558453292456,2.626064327312,3.93683996152383,4.2645711574349,4.96059471257088,0.958708702142576,3.91209257304104,3.12945839780588,4.54645993955699,3.77007969293138,3.73630672577959,4.02767833111693,3.87778785208336,3.59433011208301,3.64206947508099,4.18454139330031,3.98399939629084,3.22146498859389,3.63739788795969,2.98608412144014,3.23986913323333,3.03906880166669,4.18537578552284,3.86269462372202,2.89967059587539,3.34111794177387,4.60307297009809,4.00833860876447,2.41552085094875,4.05746251330754,3.49735005314401,4.45650296858589,4.13629458423372,4.40799291465709,3.41848772337946,3.5997525766649,3.58651578458995,3.93107326395541,3.8694512592347,3.66206133050739,4.42773689556212,3.29617796997924,3.91466952777546,3.23114430183093,3.39318731684605,3.93776924003299,3.81693346399841,2.85811212292435,3.79950265785101,2.52508791259036,3.57706652313707,3.58285308396012,3.41693702741556,3.70229500896103,4.11471720816813,3.13483319564561,3.57770575279531,3.50133583063516,3.79724776469003,3.77131546540985,3.32681716437964,2.96147964178971,3.38684096345014,3.49241949328781,3.86996886014151,4.15892095743103,4.16944459422412,3.77502670038705,3.54741223755143,4.0940103921017
evm.TU.Ap1.2734,4.59065202618878,5.09267766950341,3.95549303016365,4.49307909417967,4.01098213041257,4.32980942903667,4.77661599896195,4.6935837123693,3.83274625073559,4.37052151115226,3.74565263788398,3.7044267101842,3.91711297749666,4.50786140618122,4.04606906018483,3.98256500210321,4.44442975130323,3.73630672577959,4.19641442698358,3.51916384821491,4.07823553112802,3.64206947508099,3.53850951277186,3.3622970819639,3.86670186592061,3.8025832594283,5.01576531132077,4.51892365068378,3.93335330920674,3.21506795071641,4.30096342096078,4.32372591997209,4.68962457482658,4.16334627553998,4.15166863226763,3.60900149485734,4.37095489884581,4.57613339120863,4.39477819826466,4.47690481037356,4.58165344346478,3.80284746390664,3.83877513569597,4.36345850829486,4.89084044519545,4.68450173231161,3.90422852911661,3.92747831514117,4.71791442294377,4.09850981933301,4.58353199775925,4.30997800225548,4.09998912180643,4.22821741144125,3.93486079066546,3.79950265785101,4.23556033183022,4.29736970946913,4.11573540450908,3.7146952194849,4.20165482074812,3.84327753716904,4.08587424540813,4.25034595889815,4.33719956875939,4.25699776416265,4.65882203726453,4.17223314337234,4.16465833221371,3.80931088004998,3.49241949328781,4.01941064960633,4.01542529046583,4.88408266896347,4.28772972561659,3.42769594068321,3.23999929061408
evm.TU.Ap1.2735,1.7496535472378,2.70053198415943,3.23593149481209,2.90076708388961,3.36774915423095,3.38331916321449,2.33021598870176,3.19646158816535,3.04615477391721,3.45573688292531,3.44582293026064,2.83451053614262,0.958708702142576,2.84116628115826,3.12945839780588,3.69476641200706,2.3678933583156,3.40633654383667,2.36513187956609,0.958708702142576,2.60946116340117,3.64206947508099,3.31524967282526,2.57501904048278,3.62632518002032,4.08365772092173,3.24897505395045,2.11817559499499,2.90501959395716,2.62728503806301,2.95771065757683,2.50331572922387,2.96659820524473,3.79713081100176,3.76137599450451,2.94657751065735,3.53031643639662,3.150553295559,2.80636327269253,3.68581565157898,2.89166411908034,2.6973850728687,2.61334040581079,2.74402794163883,2.97716409402727,2.3649962302689,3.25364962862663,3.53299670015166,2.9864371973096,2.89084695474391,3.86742670864097,3.94661520592452,1.92178786806103,3.2289668501751,2.10580850640537,2.53965978880058,0.958708702142576,3.47922266579558,2.69063976791582,3.03400256182007,3.63388444868731,3.50556858994371,3.92403689849726,3.17776606910126,2.34688929168425,2.10202076196593,2.94509398467851,2.54863870159655,2.24318355362218,2.76524185707626,2.20412603238763,3.7025332678479,4.66887092378615,3.20216951956628,2.62123992754045,4.25103527295397,2.18473401721907
evm.TU.Ap1.2736,5.58890434315001,4.74985895085231,4.9421479913234,4.94194094808887,4.72333008535189,4.26583762092712,5.20591469834443,5.26954511704694,4.52633311449061,5.15460400977068,4.32523646800194,3.90313301654648,4.38618022479999,4.73232161001156,4.84400905363687,5.42909400528823,4.8498883763001,4.92034825036588,5.23856284442813,4.86099370289103,5.04717627865392,4.92898713855016,3.89866061601123,4.5862689271241,4.63948552006381,4.42169794378522,4.58722729573471,4.63957903931557,5.24855666298335,5.15836989170221,4.59182607540729,4.8611188211458,4.80858646981723,4.45368800228065,4.21820709105616,4.53156711515006,4.793491967708,3.85423244525137,4.77936344765708,4.75141595165523,4.09962243996571,4.56141687673603,4.76849131414799,5.0942959344383,4.89084044519545,4.68450173231161,4.80418830036622,3.92747831514117,4.50348366966181,5.09044528066423,4.90268855992206,4.4617177053337,3.8490095583354,4.41857039910205,4.44902438832983,5.42959438220405,4.58080290857141,5.27671699773909,4.28265375034054,3.95943657079776,4.73911543177474,4.34213505955379,5.15951985354478,5.10701702643312,4.53297338514777,4.25699776416265,3.84660423888667,5.23679847516635,4.77237590063984,3.94771128101049,5.45470878749605,4.77101497995815,4.40837592679071,3.20216951956628,4.05467364742668,4.66745013274195,4.78621493107862
evm.TU.Ap1.2743,3.14583199700318,3.30657224580895,3.05091176488988,3.20133894886632,5.28285526622929,4.32980942903667,3.59604099913135,3.08787321534389,3.83274625073559,5.0656755284318,3.44582293026064,3.90313301654648,3.91711297749666,4.58667729140609,4.17405506431616,3.33042980100393,3.2493696305792,2.9679315150976,3.13509651852347,3.51916384821491,3.59433011208301,5.21569183611714,4.42209284224631,6.07493891037846,5.76107789037586,5.58831089704724,3.24897505395045,4.02114954902227,4.33122531307391,5.15836989170221,5.00726862701265,3.74428221667209,4.5598303651721,5.01138795908406,5.80913621189494,5.21738158631495,5.72184842725105,6.19964268571129,5.95873500943326,0.958708702142576,2.57226220871122,3.96117939541472,3.30994918013885,3.78036363153618,3.28593065185882,2.88164066710406,4.04504775106229,4.42773689556212,4.31835519013675,4.62075446595012,3.86742670864097,4.21045955891056,4.09998912180643,2.71958312968316,4.26518913595781,3.40847374847807,3.08623274585152,3.66837639619454,2.69063976791582,3.23926997160801,5.05355622169335,3.84327753716904,4.48294198833377,5.16442768675926,3.50133583063516,4.25699776416265,2.41436362036961,5.28599422601939,3.62708127177035,4.61681625238968,4.66141027410448,5.52994264432434,3.76814531766981,4.57117616766855,5.59821092026804,6.04749428517639,6.14752625987539
evm.TU.Ap1.2744,1.7496535472378,0.958708702142576,3.14668626556778,2.50423040445672,3.72652994542191,2.94786650021061,2.6106848576028,3.70985642108066,3.36206424425806,2.93313982379422,3.32914734701995,3.02547639673553,4.38618022479999,2.09472629019401,2.99115885457533,2.32272935730814,0.958708702142576,1.91410484243985,2.7331652078438,3.03018291484088,0.958708702142576,2.43681974079511,2.70750680332698,2.89484192409419,2.63238774873758,2.64034299301691,1.84230993454804,2.72862460282413,3.72079277847868,0.958708702142576,2.62964999802485,3.0586083164923,2.02147171303258,2.48138427335875,4.0818304104429,2.00975887417572,3.07646263324681,3.85423244525137,3.43757540086269,3.01004104580724,2.57226220871122,3.17580238423473,2.61334040581079,2.74402794163883,0.958708702142576,0.958708702142576,3.82810799905234,2.56576194982508,3.29617796997924,2.57155336760817,2.52667855413491,2.279034806532,2.79445585573613,0.958708702142576,2.54318172688062,2.70707353397273,0.958708702142576,2.84024753564266,2.92506336488859,2.06114349515096,3.12998715467084,1.96047864913675,2.78449934208476,2.92083365729524,3.21867828490043,2.85232395998611,2.41436362036961,3.11604350495524,2.58481882378077,2.91593134156186,2.20412603238763,3.7025332678479,2.73509607936863,2.61700456090055,3.61078353993157,2.98657485246625,3.23999929061408
evm.TU.Ap1.2745,4.1248730814804,4.10804178113365,3.9035642955958,4.68986023793354,3.95854537400356,3.80543036816196,3.99582569198235,3.08787321534389,3.72931625609675,3.93683996152383,2.7186880033869,4.23172846315539,3.91711297749666,3.48034992311208,3.36877789505553,3.33042980100393,3.2493696305792,4.29320301320555,3.24534104344093,3.29699701677416,3.47325793762013,2.43681974079511,0.958708702142576,3.14934938725462,3.09767890766758,2.96999278793928,4.94680625043196,3.68530105758056,4.42696947232759,4.06385969815586,2.62964999802485,4.54330151895037,4.68962457482658,3.51978156938691,4.0818304104429,3.60900149485734,3.6530428798469,2.67634047362778,4.45650296858589,3.68581565157898,3.8486585737165,4.16943815808304,3.76360129757961,4.10194712243778,3.74773271738664,3.6526220602602,3.97640884854301,3.83888623956486,4.31835519013675,4.65993491380234,3.47774862387718,3.56751737910699,3.75419758681261,3.4244221801458,3.10914252377147,4.75169314777097,4.58080290857141,3.83464177885845,3.82100426680807,4.34898996340098,3.82972121569701,4.59775765329323,4.08587424540813,3.74075921002813,4.33719956875939,3.79724776469003,3.98597006632801,3.81307605741639,4.02393727785981,4.53229621922925,3.99777629853813,3.51192081788148,4.0890036590983,3.60487108695973,4.05467364742668,2.57600333318219,4.0940103921017
evm.TU.Ap1.2748,3.14583199700318,3.42253018532141,3.14668626556778,3.32916983610455,3.78826612522948,2.94786650021061,3.19423366902996,3.19646158816535,3.36206424425806,3.83133437675686,3.0597494176455,3.80733290095939,3.91711297749666,2.52851282662327,3.97741833829494,3.33042980100393,3.0801097703437,3.13087439435441,1.79162897498525,3.03018291484088,2.83538752978234,4.08874153956827,3.04696446254581,2.89484192409419,2.63238774873758,2.64034299301691,2.19020197130436,3.4359345256155,2.90501959395716,2.95499320263849,3.53214185386405,3.0586083164923,3.49503977663376,3.17091550310544,2.91311434039087,3.14573793873631,4.22289438746214,4.13792331350318,2.306754708341,4.47690481037356,3.9797593241434,2.48504943264012,3.07470608309364,3.36058481943784,3.41691743082001,2.88164066710406,2.65810130177953,2.78699287764227,3.29617796997924,3.45250359401861,4.17143581252075,3.81630188374035,2.98239211667127,3.33025925613224,3.319461316021,2.98550176371024,4.58080290857141,4.11734924857883,3.44623407984691,2.78961471368695,3.94643660025382,3.84327753716904,3.27986198616353,2.59758409511803,3.05102483549601,2.85232395998611,3.31686867810713,3.50883739067499,3.06545627539243,3.05052799280571,2.85100862221724,3.29016567278373,4.15892095743103,3.60487108695973,2.62123992754045,2.79834230077526,2.97785012805482
evm.TU.Ap1.2749,3.42254245913478,3.62833490899494,2.23343771689264,0.958708702142576,3.09529402439127,3.10964481105385,1.94606251287441,2.83870397190766,3.61751306157734,3.93683996152383,2.2393575546908,2.32849108088466,2.61805871452659,3.48034992311208,3.36877789505553,3.46302529890996,3.39944615405877,3.40633654383667,3.24534104344093,3.29699701677416,3.02641912785488,3.34928887335548,3.89866061601123,2.12990294369752,2.63238774873758,3.95017544639569,2.83128252797631,2.72862460282413,2.13659744154566,2.95499320263849,2.62964999802485,3.20012264679036,3.63328520724068,3.29757968948695,3.34338155437066,3.73393082883277,3.86989102540592,2.4661314709728,2.80636327269253,3.68581565157898,2.89166411908034,2.48504943264012,2.78691102163095,2.74402794163883,2.78959882404412,2.65129846664633,2.65810130177953,2.78699287764227,2.30047089913671,3.7771184380691,2.7436381689239,3.04015569453253,2.57249584691148,3.11927323494116,3.10914252377147,2.10314661618434,2.52508791259036,3.47922266579558,2.3987522517948,3.23926997160801,3.31975207516337,3.37151873179502,3.13483319564561,0.958708702142576,3.50133583063516,2.5381698978828,2.61867263650896,3.50883739067499,3.55980036753426,2.76524185707626,3.14608022703475,3.51192081788148,2.25193541009655,3.20216951956628,2.16498554203421,2.79834230077526,3.23999929061408
evm.TU.Ap1.2750,5.99375049424533,5.82088633450231,5.52012009726413,5.37139695209087,5.70021214980643,5.63188876349833,5.59366660844748,5.81539598596469,5.78186179143623,5.19708212056077,5.55848535950005,5.87200559698588,5.5489717321328,5.5527833312105,5.84633828090663,5.36491237906222,5.83273626678364,6.22019771555451,6.34161141091338,5.84778199297447,5.75207643996858,5.72151857850539,6.31437453357402,6.64237584220028,5.28025271640596,5.4486784558975,5.37165573281833,5.89356603906521,5.67380756362114,4.97010733453209,5.95573501727356,5.15451987370957,5.32914242758489,5.84859505696209,5.65122112040531,5.90401519481255,5.4844872526388,5.73753241161991,5.80230433811729,5.64927910515258,5.70963454224878,5.73143249089574,5.42552648361874,5.52375699997877,5.30477141113282,5.57761802392236,5.64146845308309,5.86155025366059,5.7650502610622,5.48762382594131,5.35450948476572,6.16746342312101,6.04098363531741,5.63329925012234,6.27880299361842,7.10036206448868,5.29069929092339,5.7548999061368,5.58387747299144,5.6854380062815,5.98390291779242,5.51555038273076,5.90095479280772,5.2727839983365,5.97907111331252,5.49026393200966,6.06533797607253,6.02564772518661,5.77656804886871,6.16570559463453,5.17531980698769,6.27878970624811,6.24049595992294,5.79075569904341,5.76049500371363,5.58673634790491,5.84466067412172
evm.TU.Ap1.2753,4.22176595549534,4.17413761267381,4.10063438209039,4.13484273685629,4.24729104055341,4.32980942903667,3.99582569198235,4.13636625617614,3.9290090835177,3.93683996152383,4.20118485820066,3.99277332727939,3.91711297749666,4.13980906890161,4.17405506431616,4.71102428969611,4.50991002805825,4.78749747608161,4.39396539758872,4.02743985051101,4.30441325553229,5.03106352203,4.52743752884198,4.21446319889269,4.35810428551413,4.08365772092173,4.10484592781577,4.0796104712184,4.28081185223815,4.90142085783976,4.24610734176199,4.59327584104595,4.17151113046866,3.51978156938691,3.56830620672435,3.84849758897359,4.05746251330754,3.93072715091981,3.30586366071781,4.75141595165523,4.73641434939593,3.88426107022505,4.52078632098512,4.68283654023219,4.23837551217587,3.96637126378801,4.04504775106229,4.08941180375278,3.85410323251313,4.20893263247215,3.86742670864097,4.21045955891056,4.17457455059441,4.12247312683936,4.26518913595781,4.30763883606407,4.23556033183022,4.45704371125524,3.7070603302931,4.50973762321142,3.94643660025382,3.05473755462131,4.36255435761208,3.88659354083537,4.70503013474291,4.15538968784231,4.33636775024754,4.45814928455462,3.97371048101962,4.61681625238968,4.31275194758747,5.47996453364143,4.46443278294993,3.20216951956628,3.61078353993157,4.10549127405894,4.32846416649407
evm.TU.Ap1.2755,4.39763993374955,2.4878795579595,3.67397240047138,3.32916983610455,2.44964617281853,3.25352608747471,3.19423366902996,1.77091372308872,3.9290090835177,2.00191525795027,2.50421411167483,3.59322177939111,3.20349274816622,2.52851282662327,3.57180988433538,2.32272935730814,3.6573125615405,3.13087439435441,3.83581506381214,2.21957694720669,2.60946116340117,2.43681974079511,2.23079564897333,3.54602787484536,2.42666596705996,2.96999278793928,1.84230993454804,2.11817559499499,3.16048010799637,2.62728503806301,2.80455905062634,3.0586083164923,3.16717913668436,2.48138427335875,2.24814471159532,2.71015486694727,0.958708702142576,2.4661314709728,2.99520573251352,0.958708702142576,2.57226220871122,3.17580238423473,3.19756895731035,2.25878904455217,3.41691743082001,3.6526220602602,3.47317991274893,2.56576194982508,3.29617796997924,2.12727734581888,2.52667855413491,3.39318731684605,3.93776924003299,2.86736165678449,3.10914252377147,3.86596659171155,0.958708702142576,4.7309372555521,3.29425460061255,3.7146952194849,3.31975207516337,3.37151873179502,2.56351242024319,3.39254093343813,3.73517093935055,4.94332669370077,4.11270670840856,2.54863870159655,3.97371048101962,3.05052799280571,3.68216495737884,3.7025332678479,2.9184444913551,0.958708702142576,3.61078353993157,3.42769594068321,4.86244662923281
evm.TU.Ap1.2757,1.7496535472378,0.958708702142576,4.05390287194913,2.50423040445672,2.99024477746729,3.25352608747471,0.958708702142576,4.28574205880564,0.958708702142576,2.40504379973453,3.32914734701995,2.32849108088466,3.60634305560682,2.52851282662327,0.958708702142576,4.48708842833702,1.97414922920605,2.56037676328124,4.29863537206099,0.958708702142576,4.49936243791305,4.08874153956827,2.70750680332698,2.57501904048278,0.958708702142576,4.51855135865889,3.24897505395045,3.60712302953652,2.13659744154566,0.958708702142576,2.62964999802485,1.87806026921364,3.49503977663376,3.03071845546815,2.24814471159532,2.71015486694727,3.86989102540592,0.958708702142576,0.958708702142576,0.958708702142576,2.57226220871122,3.96117939541472,3.41360212699196,2.25878904455217,0.958708702142576,1.97198695946884,3.36789396260726,3.413703106658,3.5472498787324,2.37214317567738,0.958708702142576,1.90802477554278,3.8490095583354,1.78466851826352,4.26518913595781,2.10314661618434,4.02512910579411,2.66265691675586,2.3987522517948,2.06114349515096,4.37703445927926,1.96047864913675,5.39133444228442,4.01859987261264,1.95848268445166,2.10202076196593,2.1630336958965,0.958708702142576,2.24318355362218,0.958708702142576,0.958708702142576,0.958708702142576,2.73509607936863,0.958708702142576,0.958708702142576,2.30056950361461,2.18473401721907
evm.TU.Ap1.2764,2.65086805800465,3.17957428745788,3.23593149481209,3.55325644614634,3.52275472702842,4.05443700775772,3.90613725690029,3.55930673765161,3.49578208318446,4.64163604196269,3.20131728458218,4.07701852620575,4.17108007387655,3.48034992311208,3.36877789505553,3.33042980100393,3.53446764279318,3.13087439435441,2.88181546622026,4.28600671715502,3.99397336160546,0.958708702142576,4.18454139330031,4.10394772655088,4.00657984291598,4.42169794378522,3.12413777821293,3.0096145861967,3.7953201896581,2.95499320263849,4.06744988641969,3.74428221667209,3.63328520724068,4.34458891934393,3.93077756874623,3.73393082883277,4.14260658019602,4.07219933177804,3.43757540086269,0.958708702142576,2.1278143091996,3.41848772337946,3.76360129757961,3.58651578458995,3.53630838729042,2.3649962302689,3.12863496708015,2.56576194982508,3.29617796997924,4.09850981933301,3.23114430183093,3.19286725626553,3.65240863703569,3.51244677775081,3.10914252377147,3.92940164656145,3.08623274585152,2.99559840181704,3.44623407984691,3.03400256182007,3.40537496486824,3.22259728307744,2.78449934208476,3.74075921002813,3.83872314297196,3.49403157764193,2.1630336958965,3.11604350495524,2.96147964178971,3.17240863309128,3.68216495737884,3.29016567278373,3.07849600075771,3.60487108695973,3.42414374306564,4.02665615103956,4.32846416649407
evm.TU.Ap1.2771,7.53876436481763,7.28166369151036,7.25531720383685,7.04643848283067,8.06912698564839,7.51976004139263,7.38883167355121,7.19141876982064,7.57224535365752,7.88443375375981,7.14136138667214,7.61776523342933,7.45868791643966,7.71006625088854,7.76793701918128,6.99236562039581,7.38712839895036,6.65942834186424,7.1401713867509,7.81554805497648,7.35355438248887,8.33113652669344,8.13473048607539,8.15610480427276,8.20654037155164,8.0105328053846,7.49680226481188,7.41565236334803,7.50121198483342,7.62137844012585,7.85178860813595,7.51930098906495,7.8866572875105,7.63877713487346,8.15913926622094,7.86052111998115,7.56012672211923,8.08580591302177,7.88529960045737,6.78814715336433,7.31152009602462,7.4034590726851,7.09874111755795,7.72450787420583,7.4979098186406,7.37220080412994,7.04821780740863,7.64228161200155,7.44724185522203,7.64219637378112,7.30600508550963,7.5167462416488,7.72439570662598,7.31298995540682,7.29143258936433,7.08674827005714,7.80453618773486,7.37346970638683,7.19811327889101,7.90527091607009,7.49103911236541,7.4794271710928,7.23212942976,7.31007070424988,7.739283268232,7.88637275840846,7.71761364895499,7.6024935399271,7.55973191389917,7.72247960764547,7.83791756589022,7.72213042568969,7.43000734334179,8.01520051450262,8.04699205313099,7.40196261528743,8.17982799846051
