wavelength,ApoSymb_1,ApoSymb_2,ApoSymb_3,ApoSymb_4,ApoSymb_5
354.109,68.75421734,78.92365647,74.7216532,72.9428226,74.05216322
354.32,67.001191,78.90396602,71.88480546,72.11354879,73.29444643
354.532,67.69465989,79.72283868,72.62960012,72.67907906,73.80547757
354.744,68.39034596,82.35906929,74.70951492,74.69106462,75.72437545
354.955,68.4140659,82.04195953,74.60475225,75.61675989,74.87484256
355.167,68.64445391,81.64171648,73.5742303,76.00348228,74.21421599
355.378,70.3143111,83.24160892,75.0361528,76.53501467,75.31782028
355.59,71.12727055,83.37761954,74.57409825,77.68760492,77.10982817
355.802,71.75315232,83.76101791,75.07706796,78.08012905,76.77037634
356.013,72.99450236,84.81736193,76.41082516,79.676974,78.5674882
356.225,73.37866576,85.20995701,76.72634951,80.54024132,79.14806732
356.436,73.87322068,85.71712967,77.5368802,79.76820156,79.97639618
356.648,75.61306323,85.40703307,79.13899175,81.31134359,79.83971933
356.859,73.83259215,83.82510846,78.19290972,79.98567417,78.60782927
357.071,73.80433362,83.00931845,78.11059959,79.3666,77.7163244
357.282,73.78073896,82.32709127,77.81854059,78.44434084,77.55498048
357.494,75.20659457,83.51678126,79.7302783,79.15545845,79.75496882
357.705,74.72179697,83.73308797,79.00927057,79.75376607,79.80560875
357.916,72.77623056,82.33735029,78.89341076,79.81650418,78.28717894
358.128,73.44141927,82.15118495,78.41114607,78.590037,79.72039192
358.339,73.98085498,81.61218605,77.84016041,77.08074429,79.21171494
358.551,73.98978009,80.64213279,77.806701,76.42944063,78.86776001
358.762,74.22007496,82.45377661,78.77141427,77.43203274,79.30934873
358.973,74.7892238,84.80031137,80.82530454,77.81493399,83.20576335
359.185,75.71248339,84.70721956,80.65933968,78.19905647,82.27691737
359.396,76.52924301,84.18038032,81.26700877,78.46686633,82.54043506
359.607,77.03532561,85.24576592,83.10461576,79.03254878,84.38779261
359.819,76.67823288,84.9714086,82.87245821,79.1788098,83.83023178
360.03,76.63284457,83.42946095,82.30190299,78.63144821,83.99565477
360.241,77.86054554,85.2939825,83.07547949,78.46925707,85.46558147
360.453,77.75896562,85.31557958,82.10555495,79.60072199,84.73869431
360.664,77.1423466,85.3876663,81.58415573,80.19535366,85.26884982
360.875,76.91559037,86.02779443,80.73702894,80.04048776,85.00325365
361.086,78.63979046,86.61682398,82.11685964,82.63989731,87.18462026
361.298,78.65500256,84.152242,80.69947416,81.13610568,84.12087359
361.509,78.92228541,85.79158539,81.84342296,82.21413607,86.31943176
361.72,77.09705629,86.47205005,80.23308651,81.05171218,85.14584328
361.931,76.51312115,87.29928678,80.40803582,82.13340033,84.22688266
362.142,76.84578112,88.05030474,79.48140012,81.64088709,84.17731731
362.353,77.63735284,90.64782108,81.11640382,83.24505191,85.52426812
362.565,78.06715753,89.30934786,80.55798121,82.17954252,84.00696914
362.776,76.12742014,86.94226095,79.4858634,79.92258916,81.34058702
362.987,75.61203121,85.6626573,78.91415372,79.09103989,81.50603668
363.198,75.92425966,86.23588189,80.38002966,79.40038451,82.95944692
363.409,73.6364179,83.62782895,78.10032732,77.23615018,80.7916987
363.62,73.8256394,85.25483056,78.1498834,77.7176999,81.60630927
363.831,74.42684199,84.62856537,77.57755128,77.77171866,80.98176912
364.042,74.85137076,83.51569279,77.70055645,78.2077263,81.26735484
364.253,75.71571379,83.19549831,77.81666746,77.76159302,81.88410161
364.464,76.04412878,83.21884034,78.64353965,78.34587796,82.213175
364.675,72.98126532,80.0203132,75.60715215,75.00533819,78.23693277
364.886,72.18910296,82.32304491,75.71428267,77.07939765,79.55047425
365.097,73.70527168,84.62728316,77.67014794,79.21308089,81.61459043
365.308,74.25294848,85.74925111,77.50487845,79.65650411,81.38268064
365.519,72.66591215,83.09187688,75.37500324,78.05372984,79.72419285
365.73,73.73089939,84.32658291,75.92762284,77.74872627,79.7907842
365.941,72.79929486,83.81414591,76.06398626,77.45361596,79.43898179
366.152,71.61855326,83.25726208,75.9487207,76.10724741,79.27181082
366.363,70.86297846,82.98282883,75.34137295,76.17003823,79.48214631
366.574,70.86534242,83.66647665,75.29690337,77.08748113,80.4532328
366.785,70.09615305,82.58292731,74.68057826,75.91860271,79.93561989
366.995,72.26289817,84.03982842,77.23822424,78.85129799,83.3994166
367.206,72.08082872,81.56614361,76.48359567,77.36716871,81.36176511
367.417,71.41493555,80.41887323,76.37549439,76.51144745,81.27172644
367.628,70.1951566,79.29511631,75.37443428,76.04007761,79.81043631
367.839,71.92121683,82.26097821,77.5252818,77.5777004,81.95374848
368.049,71.30176239,81.8369911,76.27630422,77.143998,80.72690553
368.26,71.73937512,80.63428718,74.61285211,75.73308567,79.65839868
368.471,72.39510261,80.50633566,74.55640366,75.98528063,79.73893888
368.682,74.08167605,81.59429914,76.03319305,76.93240412,81.63957486
368.893,73.58251112,80.70689377,74.46059075,74.85739462,80.0403099
369.103,72.82991578,81.8580228,75.13271697,76.15335977,80.43850329
369.314,73.63857477,82.78465056,75.61692131,77.20042381,80.24165422
369.525,75.65029028,84.10820041,78.49426419,78.32788032,83.04578305
369.735,76.45897372,85.45515323,78.53578919,78.56659479,82.28100784
369.946,77.34016155,86.88668383,80.35221189,79.30706983,83.45282596
370.157,78.33963746,87.09830154,80.53669205,81.26985366,84.0723552
370.367,77.08260042,86.9064909,79.36741843,80.59213771,84.57468958
370.578,76.43784817,87.49130879,80.33129549,80.75793457,84.34110077
370.789,76.07735306,86.35563568,79.77150192,80.23256593,83.43536317
370.999,74.32813389,84.27608308,77.77581204,77.68451156,81.3599467
371.21,74.62086623,83.8856244,78.54760915,78.47241687,81.69626395
371.42,75.60646867,83.46179701,77.74424445,76.78048424,80.60310801
371.631,74.02090767,82.16008959,77.26863598,74.11903722,79.9546262
371.841,70.38639915,79.85869914,73.47155217,71.45275947,76.23589446
372.052,69.94700397,79.04759219,73.69099702,71.52911837,76.96294984
372.262,68.11436537,76.82734643,71.72953896,69.61447092,75.97352188
372.473,63.99302171,73.53952388,68.62369004,64.95837976,71.81928141
372.683,64.66413266,73.69898977,70.60305484,65.80022521,72.13453924
372.894,65.13338406,74.52828131,70.55311049,66.42767504,73.18365899
373.104,65.67255295,77.40790028,72.49327536,67.88399003,75.03944071
373.315,66.86371562,79.50110972,73.51424635,69.59066719,75.36551601
373.525,65.56092295,77.87450395,72.07898591,67.95624301,73.26907377
373.736,64.41157407,76.7428765,72.25269871,67.67999313,73.05842503
373.946,63.24416692,76.52575738,71.20669983,68.13109795,72.25499909
374.157,64.76537522,78.35295019,72.29110245,70.65339178,74.87242871
374.367,64.02092192,76.09378023,70.03200437,69.86367502,73.26802737
374.577,64.24393489,77.366089,70.80274542,70.50155194,72.85937801
374.788,66.01382047,78.6211208,72.46859167,72.09442896,73.96968931
374.998,66.30499187,78.34021301,71.18809014,71.96469655,72.82263838
375.208,65.62088305,77.76988762,70.41173655,71.67995771,72.75753744
375.419,64.52797098,75.13410876,68.36575497,69.88330619,70.77895925
375.629,63.14290735,74.03679367,67.96885269,69.30073812,70.79930959
375.839,63.19808427,75.44949864,69.67811104,69.87433999,71.72063938
376.049,62.786604,75.01055291,68.65990405,68.83813915,70.87200603
376.26,64.16384237,75.52576583,68.87530707,68.97945365,70.88940521
376.47,63.89468206,74.08869112,68.89032695,67.44971013,69.25826477
376.68,64.70148555,76.41891621,70.23669723,68.56493969,70.72173833
376.89,65.82815654,76.46084948,70.83370878,68.29484436,71.40468565
377.101,64.6088193,75.4729141,69.09534283,67.24167057,71.1701043
377.311,63.87440435,75.11146788,70.07700368,66.60859425,71.59462224
377.521,63.56482507,74.85083356,69.84025562,66.75757464,71.00379359
377.731,64.24191311,76.16764864,70.00702368,67.54264261,71.65889933
377.941,65.97394208,77.5041892,70.94959628,67.87275486,72.20166965
378.151,65.53909025,76.14451813,69.27045392,66.39209548,71.08813521
378.362,66.91360167,76.17514932,70.16457418,67.91706423,72.68752277
378.572,67.92136633,77.68752076,71.13922453,68.69028476,74.1043772
378.782,69.40921463,80.13400967,73.25677681,70.54824786,75.63149515
378.992,67.58986019,78.01627061,72.01014267,69.17896495,74.21916543
379.202,67.86101613,78.69358612,71.94060095,69.72068314,75.08830067
379.412,68.64536518,79.86664124,73.19008813,70.16171473,75.04888621
379.622,68.46889328,79.47059483,72.44696854,70.63386377,74.87227256
379.832,68.85247256,79.02871619,72.32757094,70.91664504,75.50076437
380.042,68.33186369,79.01685776,71.8400286,71.08423293,75.76403028
380.252,67.10458706,78.94856477,71.53013936,71.33835218,75.66321255
380.462,67.3562142,79.50975133,72.18410887,72.9666209,75.93584823
380.672,66.7095122,80.81273271,71.72946826,73.24264771,75.82633257
380.882,65.05584799,78.37901914,70.5921129,71.49268123,74.13857416
381.092,63.4301309,77.36291395,68.52919442,69.68237093,72.82355525
381.302,64.19617559,78.1405078,68.81957924,69.45969967,73.52520163
381.512,63.42780689,77.43341104,68.0798286,69.24372417,72.43406041
381.722,64.71066778,78.74104566,68.93907515,71.22929322,73.9024747
381.932,65.34383948,79.60098672,68.63422141,71.4038615,73.84972076
382.142,65.73429594,79.77252832,69.16638965,70.7020566,72.82226387
382.351,65.27207393,78.04916361,68.50827309,69.03932478,71.1546084
382.561,64.27302141,75.80011883,66.63746302,66.58655866,69.71793292
382.771,64.86902057,76.73182826,67.35225922,66.80059492,70.37836262
382.981,65.09375846,75.44543025,67.11785081,65.78973115,69.47134742
383.191,66.39311649,77.00381065,67.77647328,66.71188195,70.94014611
383.401,66.4371344,76.18437359,67.01185147,66.31139462,70.95188468
383.61,66.27761388,75.88620623,67.18579653,66.41899833,70.31104671
383.82,66.720238,75.92460878,67.17075068,65.90929138,69.89267714
384.03,65.39137895,73.76221947,66.43278761,63.90567698,69.1497321
384.24,65.28078037,73.23321359,66.31411263,63.02020373,69.1976273
384.449,65.04805566,73.2646391,66.26057732,62.83344811,69.80200591
384.659,64.31305954,73.21090771,66.27599395,62.01788014,70.1438758
384.869,64.97126617,73.88853988,67.16736345,63.07945436,70.627532
385.078,63.98558201,73.03688044,66.07965658,62.25862559,69.69425058
385.288,63.16986655,72.62104381,65.46379254,61.70679018,69.37224937
385.498,62.08933675,71.67145337,64.53256951,60.99793094,68.21909944
385.707,61.4018459,70.46733054,63.74214179,59.99600425,66.98594651
385.917,60.97589837,70.77762836,63.85691618,59.3318473,66.69326018
386.127,60.77724204,70.72885548,64.01072795,59.27831422,67.47302384
386.336,60.54747778,70.82676057,63.02588546,58.60136446,65.93399724
386.546,59.80930316,70.1750772,62.64774948,58.60297455,65.13390723
386.755,58.96739322,70.03858047,62.02242647,58.31783733,64.40927516
386.965,59.86628355,71.1036157,63.14677598,59.47676627,65.47335125
387.175,59.36711336,70.6946203,62.57018392,59.04863219,65.33179784
387.384,59.16227227,70.09591373,62.32915871,57.96541784,65.43900981
387.594,60.12015109,71.23535346,63.16496989,58.6616578,66.40271771
387.803,60.50138373,71.50058556,62.99646041,58.92883575,66.6416467
388.013,60.26674759,71.72927449,63.30124354,58.66738208,66.75236149
388.222,60.45512291,71.26765156,62.14753371,58.53208895,66.47172031
388.432,59.79885848,70.532696,61.73406342,58.03557765,65.24735973
388.641,59.32121999,70.40499369,61.66402148,57.77275642,65.94086905
388.851,58.81558011,70.04161509,60.97846007,57.25994933,65.66941096
389.06,59.46911096,69.88748544,61.08652976,56.90164721,65.7864643
389.269,58.88209873,68.70852961,59.65847749,55.40977642,64.2333176
389.479,58.62245772,68.09314056,59.51022763,54.95954478,63.9061107
389.688,57.97101233,67.73127856,58.66795543,54.5564566,63.28705371
389.898,57.29104073,66.85904776,57.17711488,53.60866238,62.60319795
390.107,56.31280283,65.79784315,56.29828646,52.65398233,61.81759269
390.316,56.31797785,65.89438585,56.28242323,52.68658035,62.01073623
390.526,55.80309617,65.11702943,55.72157319,51.73197912,61.65743543
390.735,54.82919778,64.28556911,54.6361648,51.05288459,60.8489771
390.944,54.99332759,63.7743043,54.59519498,51.36275709,60.45755389
391.154,55.01324366,63.87784818,54.29654101,51.27571846,60.27299867
391.363,53.98595571,62.94035119,53.33213821,50.45338491,59.5391858
391.572,53.24609584,62.49539108,52.59983854,50.17455949,59.13607295
391.781,52.80267832,62.35840236,51.82866013,49.86484959,58.70970906
391.991,52.51788277,61.95651968,51.4267966,49.6169243,58.44274163
392.2,51.75055147,61.17763628,51.07932092,49.07125896,57.40446582
392.409,51.29574598,60.95962403,50.667388,48.63119982,57.0015876
392.618,50.87628742,60.7310495,50.17692642,48.17030439,56.65142176
392.827,50.55246616,60.46914725,50.01382404,48.28764211,56.55392175
393.037,50.52871561,60.16135399,49.92535993,47.97365735,56.71471128
393.246,49.64765165,59.87395432,49.30374271,47.11753369,56.30074625
393.455,49.07947084,59.34466636,49.05976325,46.394317,56.10888911
393.664,49.20762045,59.6886678,49.11380594,46.72071316,56.2773829
393.873,49.20766886,59.65368406,49.43210137,46.64816879,56.42221298
394.082,48.65051023,59.06303527,48.95154834,45.93907052,55.68271209
394.291,48.48484209,59.05721394,48.74282102,45.6338269,55.43125777
394.5,48.30614003,58.75585179,48.54072678,45.41074809,55.49190551
394.709,48.2855843,58.45631137,48.3787428,45.22243465,55.33145025
394.918,48.45331299,58.27657806,48.27587122,45.1464312,55.23322597
395.127,48.24917266,58.22311147,47.91381199,44.71622502,54.74840099
395.336,48.10548282,58.44120855,47.65078464,44.67643192,54.53969418
395.545,48.03580769,58.22471784,47.42220866,44.55249156,54.36954788
395.754,48.05294977,58.16032116,47.16313575,44.45865086,54.15846077
395.963,47.70316841,57.59748726,46.81322949,43.92396202,53.77368237
396.172,47.48767763,57.24095842,46.13133225,43.60679407,53.22852625
396.381,47.47482888,57.26301599,45.94824985,43.68474973,53.34628414
396.59,47.26130185,57.04518555,45.80319517,43.31410427,53.14718762
396.799,46.9221403,56.83951036,45.38177593,42.90529415,52.66881852
397.008,46.65590343,56.5898674,45.13644363,42.63863939,52.5235271
397.217,46.2399427,56.17275138,44.62765172,42.21324134,52.18998603
397.426,46.02329449,55.80286588,44.45148861,41.92217199,52.06450621
397.635,45.83448181,55.36933234,44.15413169,41.63142054,51.74150425
397.844,45.70809183,55.10736954,43.84268091,41.42561966,51.52679405
398.052,45.60338132,54.89956921,43.69601618,41.1743955,51.30337263
398.261,45.4742679,54.76513508,43.41211273,40.91632585,51.03161271
398.47,45.31644773,54.52797729,43.26382523,40.77054084,50.9770907
398.679,45.03390005,54.21129572,43.02721873,40.40895301,50.69123991
398.888,44.90519069,53.93276207,42.76545237,40.25614704,50.51810782
399.096,44.75449249,53.77825395,42.648286,40.15140068,50.48948511
399.305,44.66450361,53.7310352,42.47465954,39.95925886,50.37060531
399.514,44.43754283,53.56357244,42.25253605,39.73925556,50.17883041
399.723,44.3288105,53.49423087,42.10244668,39.6624711,50.14878275
399.931,44.25230171,53.38157715,42.05150741,39.53826492,50.18233323
400.14,44.07451712,53.19586212,41.9367143,39.35828816,50.06670009
400.349,43.85443841,53.02440321,41.73144304,39.25097774,49.95761804
400.557,43.66654536,52.82429448,41.58571298,39.11328588,49.86167622
400.766,43.61136669,52.69751245,41.53012921,39.01785077,49.83537397
400.975,43.68030528,52.72320293,41.54825052,39.06968247,49.85563745
401.183,43.67656332,52.60630019,41.50417473,39.08263066,49.84153302
401.392,43.60362394,52.49452017,41.36516557,38.99245084,49.76943088
401.601,43.43916581,52.23597294,41.22900158,38.84524621,49.66908451
401.809,43.35874458,52.12218161,41.12654354,38.75690433,49.61260962
402.018,43.27545262,52.03462455,40.9935449,38.61041057,49.52108323
402.226,43.15670018,51.91683633,40.87648611,38.51929511,49.40451034
402.435,43.16725688,51.94428599,40.81434736,38.43454607,49.42673761
402.643,43.11455336,51.83446653,40.72338564,38.32870877,49.39443196
402.852,43.05504142,51.75888763,40.66176803,38.29219858,49.39754273
403.06,42.96014898,51.74079921,40.55232981,38.18467866,49.35181624
403.269,42.88381274,51.68401711,40.46066936,38.10768469,49.33845788
403.477,42.78953477,51.64550052,40.38351376,38.03742992,49.28203192
403.686,42.79315467,51.61148708,40.33978151,38.01078654,49.27263712
403.894,42.78267794,51.64189534,40.3031837,38.01708866,49.28550761
404.103,42.78970732,51.61056408,40.32164853,38.09059021,49.35757438
404.311,42.80693145,51.57615893,40.3401367,38.15287032,49.42589573
404.519,42.84531106,51.6438066,40.41347491,38.25605252,49.54684869
404.728,42.83107974,51.57562765,40.38398821,38.27967669,49.54123734
404.936,42.84859848,51.58916288,40.41295378,38.2964352,49.58915932
405.145,42.92164099,51.68609369,40.46001731,38.39499792,49.71676124
405.353,42.9811761,51.66889148,40.48120806,38.41860402,49.77283318
405.561,43.02292941,51.66127691,40.47428622,38.46519849,49.82141428
405.77,43.06507623,51.68999125,40.52238033,38.49514285,49.91860095
405.978,43.13481238,51.73156922,40.55861127,38.51709448,50.0258035
406.186,43.23951236,51.82671584,40.64670449,38.60928281,50.16871667
406.395,43.30956838,51.89815828,40.64619504,38.59395121,50.21610186
406.603,43.37923719,51.99185061,40.69379137,38.61291975,50.30855443
406.811,43.46305736,52.02585154,40.71562249,38.61648443,50.39354062
407.019,43.55024491,52.17628845,40.7930257,38.71361015,50.53803908
407.228,43.64119336,52.30815569,40.87365261,38.82827751,50.69794665
407.436,43.74253858,52.4255522,40.98003307,38.87351734,50.80197594
407.644,43.83662083,52.5847288,41.09742372,39.00628987,50.96843461
407.852,43.92027475,52.70879186,41.17077359,39.05762232,51.0928388
408.06,44.07000915,52.89327973,41.2767755,39.19561401,51.30408421
408.268,44.20958036,53.05516352,41.41969542,39.34131667,51.44228774
408.477,44.32108876,53.15644541,41.48522378,39.4025239,51.57962492
408.685,44.47440519,53.36031139,41.64680947,39.58742796,51.80493674
408.893,44.62094475,53.52999935,41.76826513,39.70977015,51.99146521
409.101,44.69764295,53.68029669,41.82029333,39.77095931,52.118408
409.309,44.86879798,53.86044599,41.95936084,39.89554768,52.30208187
409.517,45.00459567,54.02646623,42.08792761,40.02175438,52.48008189
409.725,45.15812675,54.17710526,42.17226434,40.13643981,52.66689098
409.933,45.31870614,54.3843743,42.30118631,40.28653438,52.87257398
410.141,45.5179366,54.58025901,42.4702383,40.47503926,53.13807433
410.349,45.66454351,54.7589533,42.59542711,40.59713582,53.30638802
410.557,45.81811245,54.9749245,42.7538241,40.75023154,53.56065211
410.765,45.99957166,55.22795802,42.92679852,40.97984803,53.79512703
410.973,46.14969326,55.3892855,43.06669567,41.1052817,53.97536056
411.181,46.31370738,55.57048486,43.19897225,41.27321774,54.1944753
411.389,46.48807617,55.78121951,43.35264052,41.46746121,54.40982016
411.597,46.67665104,55.9984554,43.51813695,41.66304125,54.65117573
411.805,46.85477442,56.20230887,43.65046022,41.82326634,54.85772507
412.013,47.00482867,56.41376441,43.80885721,42.03451395,55.08408806
412.221,47.11650962,56.52678482,43.90791394,42.15604696,55.24232337
412.429,47.24919245,56.71600298,44.03678923,42.281654,55.41412631
412.636,47.4028098,56.89218041,44.17637787,42.44105185,55.64926034
412.844,47.54940409,57.04972562,44.26774147,42.55873842,55.81005872
413.052,47.6612071,57.16638873,44.37817526,42.63225804,55.96741678
413.26,47.79718365,57.30258204,44.47355719,42.76227506,56.13455902
413.468,47.89186775,57.41943475,44.57973671,42.89724754,56.27683753
413.676,48.00000246,57.52542191,44.66100399,42.97572262,56.42444676
413.883,48.0940784,57.62922139,44.74923981,43.04158547,56.55141403
414.091,48.21261618,57.71586796,44.81954358,43.10222916,56.66620529
414.299,48.31722988,57.80269162,44.87748639,43.1178606,56.74610336
414.507,48.43583501,57.9651192,44.99827833,43.23581087,56.91130628
414.714,48.5227027,58.03256475,45.04839964,43.30112825,57.02255935
414.922,48.58902937,58.0815802,45.11058506,43.37602058,57.09557677
415.13,48.62750158,58.11446853,45.15474508,43.44160166,57.20811005
415.337,48.7007966,58.1788527,45.19081009,43.52664256,57.29337687
415.545,48.78456836,58.2960596,45.28958165,43.62207767,57.41275544
415.753,48.87833706,58.38287076,45.35161281,43.65388601,57.5303279
415.96,48.95536144,58.44020916,45.406201,43.72576921,57.6510247
416.168,48.97976856,58.44383935,45.42380118,43.77515533,57.68584449
416.376,49.00768406,58.48506314,45.44832321,43.8607417,57.73852504
416.583,49.01099673,58.49915467,45.459511,43.8997336,57.79464591
416.791,49.01796508,58.46046098,45.43017856,43.89729599,57.77648006
416.998,49.02119778,58.46371196,45.44155562,43.91731935,57.78963118
417.206,49.03490721,58.52032948,45.46710823,43.92474855,57.83387024
417.413,49.06613538,58.56193247,45.46324415,43.93598806,57.84857129
417.621,49.02744853,58.5572397,45.46679971,43.93357861,57.87736322
417.828,48.99606674,58.50425238,45.41567116,43.87189818,57.86513828
418.036,48.97839438,58.46682338,45.37448722,43.87797273,57.84136108
418.243,48.9780198,58.47061816,45.37018626,43.91529208,57.83415087
418.451,48.96722952,58.47625893,45.36289755,43.94546401,57.84537357
418.658,48.94284765,58.44677367,45.38879368,43.91339197,57.90958191
418.866,48.95033789,58.40987595,45.33676547,43.91121009,57.90421316
419.073,48.96052631,58.44081549,45.35882087,43.91096445,57.9618704
419.281,48.94660854,58.40772506,45.35868995,43.92550494,57.99071126
419.488,48.93951813,58.37405331,45.2519543,43.9161937,57.95495172
419.695,48.93944448,58.37081483,45.27395134,43.90028049,57.96871303
419.903,48.96383267,58.37821478,45.22653261,43.87827467,57.97377669
420.11,48.96379057,58.4083709,45.22616574,43.92548688,58.02172314
420.317,48.9117457,58.40816879,45.19417741,43.914493,57.989355
420.525,48.92959692,58.41919893,45.17948075,43.91228296,58.02036688
420.732,48.91568546,58.35024907,45.13514312,43.8746999,58.02694243
420.939,48.95396195,58.36113964,45.12058904,43.89498696,58.03945891
421.147,48.93596551,58.32715122,45.10975645,43.86428762,58.02162262
421.354,48.95010424,58.34615013,45.10161476,43.88731212,58.04920773
421.561,49.01316874,58.34651683,45.09442196,43.89996048,58.11385705
421.768,49.01318136,58.32773254,45.14170977,43.90740775,58.13607341
421.976,49.02367072,58.34235535,45.13429014,43.97302496,58.17589437
422.183,49.04126311,58.35753446,45.17440849,44.00023188,58.22876858
422.39,49.08318266,58.30856905,45.18083255,44.02933093,58.22405895
422.597,49.15643982,58.37354704,45.22790775,44.1014959,58.32567462
422.804,49.14216009,58.29284614,45.24598238,44.10566025,58.33948487
423.012,49.12470447,58.30858155,45.24295962,44.10237734,58.369241
423.219,49.11788342,58.30129616,45.20145549,44.11558126,58.36016486
423.426,49.18103212,58.33093349,45.2531285,44.22092729,58.42316638
423.633,49.16012914,58.27717525,45.23504221,44.22912952,58.39464153
423.84,49.16705963,58.28365221,45.289808,44.25104501,58.37791419
424.047,49.16351969,58.2046077,45.24545871,44.27238688,58.34999952
424.254,49.18416592,58.13336737,45.26691129,44.2380506,58.35503871
424.461,49.15962411,58.05074271,45.23017089,44.24161528,58.35103712
424.668,49.09983018,58.03169377,45.18947307,44.19962224,58.33002758
424.875,49.0577086,57.95587524,45.15959616,44.13051261,58.26726865
425.082,49.04712666,57.96586709,45.1150576,44.13981587,58.21145287
425.289,49.04045923,57.90326712,45.07723994,44.13401511,58.17703603
425.496,48.99526488,57.85463087,45.05165233,44.10296175,58.14446066
425.703,48.91487944,57.72261155,45.01388135,44.0530121,58.13034533
425.91,48.90080174,57.69694608,44.99128149,44.02097619,58.10492034
426.117,48.83062367,57.66786505,44.88115621,43.9713625,58.06415963
426.324,48.76784955,57.60403718,44.85958693,43.91513889,57.99548426
426.531,48.73305197,57.58597378,44.79658354,43.94395617,57.95538268
426.738,48.71219109,57.55665311,44.79981891,43.90471863,57.87737501
426.945,48.70919828,57.50875025,44.81812948,43.92942576,57.8447398
427.152,48.68487744,57.41872564,44.79580058,43.90857517,57.75916788
427.359,48.69947703,57.43387973,44.89437119,43.93024502,57.78800874
427.566,48.6397315,57.38181541,44.9157162,43.91464972,57.72748333
427.772,48.63283049,57.32374361,44.93382583,43.93821969,57.72459069
427.979,48.63648618,57.39757584,44.94194418,43.95302389,57.67539941
428.186,48.62979982,57.37444047,44.98267702,43.97218387,57.65160865
428.393,48.5951243,57.30661572,45.01855276,43.97735892,57.54755223
428.6,48.60581568,57.32219905,45.0657939,44.02481676,57.55040683
428.806,48.52556492,57.24583672,45.0726924,43.98422458,57.46632236
429.013,48.47346957,57.15034842,45.03115326,43.97765078,57.40541846
429.22,48.40386178,57.04764977,44.99101157,43.93149338,57.29101659
429.426,48.37944204,57.02792998,45.00595585,43.94407956,57.29323655
429.633,48.31985644,56.90301896,44.98379288,43.91639944,57.20384582
429.84,48.39727855,56.98370735,45.10061572,44.02196505,57.22292694
430.047,48.33141273,56.95118572,45.11540575,44.00606992,57.0902994
430.253,48.27932368,56.85245895,45.14028297,44.03620571,57.0398388
430.46,48.21649277,56.77596882,45.1241305,44.01617437,56.93450218
430.666,48.15740381,56.68443989,45.17834016,44.02577748,56.87369614
430.873,48.11952084,56.66761615,45.21377646,44.04057369,56.81347582
431.08,48.15475403,56.67343403,45.29016077,44.08888693,56.77807031
431.286,48.16555485,56.68576638,45.4185266,44.0995629,56.7128842
431.493,48.15864122,56.72961959,45.52318942,44.17964835,56.68401888
431.699,48.13787715,56.7050417,45.6244276,44.25669652,56.61816274
431.906,48.08945011,56.69039388,45.64606945,44.25556944,56.49655067
432.113,48.00216997,56.60415153,45.59782107,44.17303841,56.39465437
432.319,48.0053648,56.59008502,45.67434796,44.23753864,56.32256313
432.526,47.99860479,56.60675594,45.74292243,44.24880631,56.22598665
432.732,48.04431471,56.62884124,45.8634901,44.36460074,56.25607235
432.938,48.05155874,56.72439208,45.92886421,44.43623831,56.23156264
433.145,48.08333196,56.71267857,46.02077482,44.52756327,56.17200143
433.351,48.10448114,56.76916902,46.12613636,44.6347653,56.19454736
433.558,48.10857875,56.80681264,46.15439154,44.74064881,56.19230294
433.764,48.09812518,56.80247407,46.21973064,44.75762691,56.18633757
433.971,48.14419075,56.85495513,46.29292625,44.80100276,56.18693419
434.177,48.15140322,56.87631955,46.37273519,44.86350245,56.20882099
434.383,48.19357952,56.93367046,46.49280507,44.96934983,56.2100903
434.59,48.20792659,56.93821114,46.56512436,44.99999497,56.17183018
434.796,48.22939563,56.97643608,46.67099536,45.06035689,56.20001192
435.002,48.19496,56.98028089,46.75445576,45.1091614,56.13637574
435.209,48.22988596,56.9611299,46.87574549,45.17522578,56.13254336
435.415,48.21585667,56.96226752,46.91169126,45.19359465,56.08458335
435.621,48.14654981,56.88667611,46.89326144,45.12718633,55.98645694
435.828,48.13978348,56.87586059,46.97712372,45.14938359,55.92030662
436.034,48.17868498,56.8729763,47.06878416,45.21987602,55.88019147
436.24,48.16177441,56.88547323,47.17785552,45.32189502,55.86958986
436.446,48.19670667,56.90252336,47.27218353,45.38418521,55.85802404
436.653,48.19330773,56.9000433,47.34130246,45.44643927,55.84202921
436.859,48.21819888,56.93480263,47.46861437,45.52986182,55.8896461
437.065,48.23548826,56.91904221,47.48264732,45.57866633,55.86512283
437.271,48.2672741,56.94293599,47.54752364,45.62226974,55.84097805
437.477,48.2922389,56.91766223,47.58342273,45.64915876,55.82966839
437.683,48.34842555,56.9853224,47.70367021,45.76571826,55.87068525
437.89,48.38717343,57.00543391,47.81306175,45.85625211,55.8337189
438.096,48.43954447,57.02211734,47.87068438,45.91465971,55.83496374
438.302,48.48892901,57.06411204,47.95097943,46.00330143,55.86314548
438.508,48.48890377,57.08746203,47.98351223,45.99316294,55.82010233
438.714,48.49284776,57.09182561,48.03887171,46.02799049,55.80504725
438.92,48.49335702,57.0979859,48.08239136,46.03078213,55.74231279
439.126,48.50052109,57.12803997,48.1330688,46.07412185,55.75612303
439.332,48.55672037,57.20839919,48.24992665,46.16080925,55.77904744
439.538,48.54600374,57.23486059,48.31956671,46.18906299,55.78967352
439.744,48.53910904,57.26311795,48.36273116,46.2304925,55.79440762
