wavelength,Sym_1,Sym_2,Sym_3,Sym_4,Sym_5
533.336,20.1922224,15.34775596,25.53377364,16.91338989,16.53876635
533.535,20.2316227,15.36856987,25.57081575,16.94489888,16.56100954
533.735,20.27133362,15.40293048,25.61096557,16.99019979,16.58915871
533.934,20.30402432,15.44100557,25.67266771,17.03940374,16.62315921
534.133,20.34395889,15.46165429,25.70970981,17.07815279,16.64494538
534.332,20.37589165,15.47892063,25.75291858,17.11969492,16.66718857
534.531,20.41529194,15.50666964,25.80837698,17.16164777,16.69258595
534.73,20.45111378,15.53441866,25.85152313,17.19676022,16.72068046
534.928,20.48044967,15.5657204,25.90703753,17.2210181,16.74602318
535.127,20.51260608,15.60395897,25.9595279,17.27329262,16.76505755
535.326,20.54949647,15.63154451,26.01203212,17.31163096,16.80908691
535.525,20.58531831,15.67655643,26.06758144,17.36738678,16.85265924
535.724,20.63165187,15.71108051,26.1138353,17.41296518,16.87805662
535.923,20.66358463,15.74254574,26.1878846,17.46831028,16.91526594
536.122,20.70969454,15.75997211,26.23724618,17.49241285,16.93154851
536.321,20.756873,15.79482659,26.29901093,17.55151673,16.984181
536.52,20.79322912,15.82241213,26.36373708,17.60072069,17.02769867
536.718,20.82578312,15.85032806,26.40696692,17.64951393,17.05584785
536.917,20.86160496,15.8955069,26.45947114,17.70193272,17.10268367
537.116,20.90489434,15.9300327,26.53354151,17.75057065,17.14941018
537.315,20.95100425,15.96827299,26.60142415,17.78180215,17.19298251
537.513,20.98271335,15.98925038,26.6508345,17.81650389,17.226983
537.712,21.02935754,16.02038865,26.71261309,17.8690559,17.26734651
537.911,21.05771183,16.05491273,26.76506854,17.91449004,17.30455583
538.11,21.11128929,16.08266691,26.81443012,17.94974676,17.34222219
538.308,21.14102277,16.1136417,26.86694818,17.99868426,17.38264035
538.507,21.16937707,16.15188027,26.92860155,18.03688938,17.41664085
538.706,21.21884177,16.18673302,26.98416471,18.06490603,17.44799885
538.904,21.26213115,16.2285226,27.03356122,18.09598221,17.49162584
539.103,21.31601923,16.26321017,27.09218332,18.1411499,17.52287453
539.302,21.36601821,16.29434843,27.13845104,18.1967725,17.56965569
539.5,21.42401902,16.34258613,27.20320488,18.27023432,17.62865119
539.699,21.4889531,16.38082642,27.2711086,18.34008164,17.66952637
539.897,21.54253054,16.42584005,27.33902615,18.39931875,17.72531304
540.096,21.60473106,16.46069109,27.41005143,18.44128264,17.76573119
540.294,21.64802044,16.50248067,27.4748962,18.49356821,17.81296939
540.493,21.71630931,16.55104532,27.55506338,18.55629764,17.87196488
540.691,21.77788858,16.59572684,27.63232516,18.61929353,17.92235725
540.89,21.84251203,16.640577,27.69094727,18.68537102,17.98135274
541.088,21.89662375,16.67849034,27.75573604,18.74823368,18.03989121
541.287,21.94989057,16.71978949,27.82358375,18.80761505,18.09303538
541.485,21.99675841,16.76480141,27.88842852,18.86714068,18.12479576
541.684,22.0467574,16.79948897,27.93482869,18.91925991,18.17157692
541.882,22.0895125,16.84111507,27.99338095,18.96121275,18.21245211
542.08,22.14384788,16.86547999,28.0518706,19.00652471,18.25017312
542.279,22.1971147,16.9174339,28.10438867,19.07245794,18.30326264
542.477,22.25815968,16.9763229,28.16613233,19.15260486,18.35044618
542.676,22.29040307,17.01795072,28.21554991,19.2084939,18.39773903
542.874,22.33315817,17.05635793,28.27405341,19.2606352,18.44996914
543.072,22.38726989,17.10136985,28.33884218,19.33381955,18.4912467
543.27,22.44755695,17.14654868,28.42218692,19.40017453,18.54112738
543.469,22.49764291,17.18817479,28.49324712,19.46262648,18.59106272
543.667,22.55479881,17.2435145,28.57654309,19.52507843,18.65372408
543.865,22.61942226,17.27803687,28.65061347,19.58084528,18.69494698
544.063,22.67353398,17.3230505,28.71242698,19.64022665,18.7480365
544.262,22.71995451,17.36806414,28.77728559,19.71326673,18.80118067
544.46,22.78382003,17.41662535,28.86058157,19.78993236,18.85472722
544.658,22.84119958,17.47534916,28.95001651,19.85977968,18.94146951
544.856,22.91588744,17.5237486,29.02717352,19.95067003,18.99765855
545.054,22.97639815,17.56892572,29.10130651,20.01381017,19.06347408
545.253,23.0333304,17.62764953,29.17851951,20.08322469,19.1256784
545.451,23.10161928,17.69330844,29.24023549,20.14580987,19.18237912
545.649,23.16288792,17.74170789,29.30802059,20.21884994,19.24458345
545.847,23.23613443,17.786885,29.37596584,20.29592628,19.3126391
546.045,23.29673211,17.84949022,29.45313008,20.36200378,19.35982263
546.243,23.36121887,17.89788967,29.52415535,20.4389469,19.41606633
546.441,23.44748701,17.96355202,29.61366676,20.52606743,19.50590814
546.639,23.49802028,18.02599204,29.6970115,20.59590371,19.57126664
546.837,23.56304132,18.070677,29.76798801,20.65514081,19.62120198
547.035,23.6207315,18.12601327,29.83901328,20.70392301,19.67474852
547.233,23.68619985,18.17780026,29.90383697,20.77362606,19.72824041
547.431,23.75784353,18.23313997,29.98716787,20.84373983,19.78814997
547.629,23.80806617,18.26782925,30.05820698,20.92068295,19.85029964
547.827,23.88610883,18.33010407,30.15391997,21.00459968,19.92247818
548.025,23.93839407,18.39237889,30.2311119,21.07109893,19.97923355
548.223,24.01361621,18.45465371,30.31440788,21.15848592,20.06333335
548.421,24.08128383,18.52386879,30.40385667,21.2419809,20.1473785
548.619,24.14210516,18.57936854,30.48108352,21.30846911,20.20367684
548.816,24.20985976,18.63099205,30.53661177,21.37830538,20.27224417
549.014,24.2807455,18.69004625,30.61385246,21.45469352,20.34391103
549.212,24.35605461,18.74538425,30.69091917,21.54878768,20.41247836
549.41,24.43829698,18.81137528,30.78039565,21.63897879,20.47834854
549.608,24.51016432,18.8734849,30.84526811,21.72930312,20.54686122
549.805,24.6114545,18.94624927,30.92859901,21.80624624,20.63130874
550.003,24.68416674,19.01885017,30.9996592,21.89323355,20.70251856
550.201,24.76327796,19.07418816,31.08295518,21.99401279,20.78650905
550.399,24.83514529,19.14678734,31.16942148,22.0810001,20.88586804
550.596,24.93263337,19.20212533,31.25585286,22.17509425,20.96440959
550.794,25.0011459,19.26778769,31.33602728,22.25510795,21.04564828
550.992,25.09107946,19.34038514,31.43475044,22.37024513,21.12367814
551.189,25.170638,19.40943503,31.53350853,22.46155724,21.21443401
551.387,25.25730373,19.4821994,31.62920044,22.56945436,21.30152402
551.585,25.31339108,19.54769656,31.71563905,22.65322683,21.37920616
551.782,25.39943556,19.61691164,31.81745608,22.75792015,21.48228567
551.98,25.47421039,19.67563545,31.8977208,22.86902107,21.55727066
552.177,25.54585406,19.73791199,31.9809957,22.96365916,21.63581221
552.375,25.62496528,19.82100072,32.07364974,23.05371705,21.71389672
552.573,25.71154404,19.8900506,32.15699449,23.15142571,21.79192658
552.77,25.79401007,19.95909705,32.24649205,23.23130619,21.88818606
552.968,25.87258701,20.02476284,32.33290958,23.33946975,21.97212189
553.165,25.96923018,20.11479012,32.41316046,23.42993835,22.07199257
553.363,26.06587335,20.19771537,32.49643536,23.52374397,22.14732528
553.56,26.13689578,20.25982499,32.5582001,23.59706154,22.22001551
553.758,26.2495426,20.33919752,32.65383663,23.69826253,22.31667735
553.955,26.33147434,20.41534771,32.74936839,23.79262313,22.40651916
554.152,26.41362974,20.49488371,32.82952173,23.87626238,22.49722038
554.35,26.4916724,20.55699333,32.91905421,23.97746337,22.57931848
554.547,26.59600677,20.62926555,33.01772861,24.08967424,22.68188631
554.745,26.68129332,20.71235428,33.11031281,24.19435652,22.77854816
554.942,26.77816014,20.80221636,33.21219968,24.31283074,22.86029853
555.139,26.87900302,20.87497729,33.29542582,24.40009554,22.93935176
555.337,26.96786803,20.95451329,33.3941839,24.51148499,23.04512841
555.534,27.0611564,21.04065744,33.48991796,24.62982597,23.14499909
555.731,27.16495649,21.13407397,33.61026989,24.75863291,23.2534729
555.929,27.26517812,21.22038504,33.71214954,24.87014454,23.37467272
556.126,27.3656234,21.31379641,33.80169587,24.97817489,23.4627861
556.323,27.47018143,21.40027267,33.91902377,25.107104,23.58128877
556.52,27.58489083,21.49707329,34.00863271,25.20802751,23.6839659
556.718,27.67786857,21.58709885,34.09197746,25.31940592,23.79025424
556.915,27.7780902,21.68034846,34.18453396,25.42436569,23.89338841
557.112,27.87464641,21.75294764,34.27088888,25.52891475,24.00231925
557.309,27.97433376,21.85313407,34.3820989,25.65799917,24.12947969
557.506,28.06838006,21.92573669,34.47169399,25.76644023,24.22625085
557.703,28.16578116,22.00882542,34.570431,25.88492548,24.32027021
557.901,28.27042616,22.07076984,34.65073788,25.99308905,24.41693206
558.098,28.33451532,22.14337074,34.71855067,26.09777133,24.51685739
558.295,28.43893666,22.21596819,34.82046523,26.22337446,24.6199369
558.492,28.52422321,22.30211407,34.90673647,26.32457546,24.71395626
558.689,28.62909186,22.38842514,35.00542471,26.45045608,24.8328613
558.886,28.71544697,22.45425096,35.08567559,26.54440597,24.92957781
559.083,28.81620287,22.51991332,35.18444752,26.6454627,25.02343321
559.28,28.8909777,22.62348556,35.28012558,26.76422544,25.13190701
559.477,28.98806818,22.69608474,35.35418872,26.88284391,25.23533424
559.674,29.080288,22.78578162,35.4467103,26.99100748,25.34421042
559.871,29.1839514,22.87902951,35.54548224,27.0989046,25.47773388
560.068,29.25810498,22.96228172,35.63196238,27.2073567,25.58992819
560.265,29.38332611,23.07295599,35.74922768,27.32919002,25.71743636
560.462,29.47165684,23.15604644,35.84178419,27.42689868,25.84184501
560.659,29.57576755,23.24285138,35.94063981,27.552624,25.95622479
560.856,29.68672455,23.32916245,36.03938404,27.66399137,26.05253892
561.052,29.7720111,23.42918368,36.14430879,27.77564726,26.14971245
561.249,29.89334314,23.53952928,36.25846637,27.92536401,26.28965357
561.446,30.01543312,23.61873833,36.37888815,28.05751901,26.40545909
561.643,30.13265242,23.7221471,36.49620221,28.17962982,26.50910494
561.84,30.23318468,23.81523152,36.59801924,28.31219552,26.62135392
562.037,30.35496403,23.91186522,36.71531223,28.45521614,26.74306542
562.233,30.46631863,24.01527399,36.82017436,28.5834681,26.84023895
562.43,30.58071741,24.10497088,36.9529433,28.72649976,26.94979078
562.627,30.70007383,24.21531475,37.07025013,28.86533985,27.05607912
562.824,30.80365026,24.30468124,37.16588665,28.98035485,27.15646149
563.02,30.91393631,24.39776565,37.29247509,29.10929501,27.26544697
563.217,31.03244782,24.47713818,37.40664652,29.25886749,27.38394964
563.414,31.11849231,24.57055127,37.50847739,29.37401572,27.47476017
563.61,31.21902456,24.65008727,37.59489493,29.4923567,27.583691
563.807,31.31558076,24.73978415,37.70896159,29.62088615,27.69256718
564.004,31.43324738,24.83319723,37.83555002,29.75959301,27.78974072
564.2,31.5301142,24.93660773,37.9466625,29.88532937,27.89276557
564.397,31.6627159,25.02985562,38.07934775,30.03893812,28.02995489
564.593,31.75851417,25.11616497,38.1687827,30.14695742,28.12661674
564.79,31.86589271,25.19537573,38.28609676,30.29025552,28.25744305
564.987,31.98104942,25.30588481,38.43105272,30.4537642,28.36688556
565.183,32.07509572,25.40929358,38.55762007,30.61324765,28.49450305
565.38,32.17889581,25.50576553,38.66566638,30.74581336,28.59448303
565.576,32.26753717,25.58835867,38.79218497,30.8778241,28.70948381
565.773,32.38193594,25.67450454,38.90942919,31.01372683,28.81267263
565.969,32.48635729,25.77807851,39.03911149,31.16329931,28.91270727
566.165,32.58353474,25.87793627,39.16565116,31.31661953,29.04347892
566.362,32.68711117,25.96424562,39.27670764,31.45225581,29.15211669
566.558,32.78406497,26.08524425,39.40324731,31.60196152,29.26425636
566.755,32.88544213,26.1812206,39.52674188,31.73397225,29.37375353
566.951,32.99321828,26.28818039,39.65635433,31.87295661,29.48273902
567.148,33.08932717,26.37787899,39.76448433,32.00510056,29.60634292
567.344,33.19648206,26.46435525,39.88477364,32.13724452,29.69354224
567.54,33.31772713,26.56809098,40.01126454,32.2872498,29.80624824
567.737,33.43203894,26.69215019,40.13158879,32.43402919,29.90887072
567.933,33.53888321,26.80249578,40.24573913,32.57678336,30.01195023
568.129,33.64192536,26.89202747,40.35687269,32.70196474,30.13601116
568.325,33.73848157,26.99221046,40.47426321,32.82074956,30.24459427
568.522,33.85668246,27.10610707,40.60396659,32.95972287,30.34767378
568.718,33.94988386,27.18531784,40.7058047,33.07110129,30.44684902
568.914,34.04644006,27.28211846,40.79842382,33.20701506,30.54952615
569.11,34.11052922,27.368593,40.86933771,33.31895949,30.61545099
569.307,34.21432931,27.46877772,40.98656808,33.4515252,30.7067732
569.503,34.31446397,27.56912419,41.07924319,33.55969981,30.80669854
569.699,34.39830918,27.65510658,41.17800128,33.67399349,30.89344083
569.895,34.47406559,27.7175466,41.24906147,33.78187957,30.95931101
570.091,34.55684224,27.8074104,41.35708009,33.87944397,31.05206859
570.287,34.6400662,27.88339883,41.42800782,33.9805007,31.11748175
570.483,34.71537531,27.95583625,41.51114365,34.07472808,31.17062592
570.679,34.77284184,28.02827367,41.58513034,34.16185965,31.24520853
570.876,34.8483746,28.11136068,41.66839139,34.28048917,31.32604485
571.072,34.89828661,28.19412074,41.76710071,34.36762074,31.37282601
571.268,34.98075264,28.27687907,41.87205315,34.45445275,31.447811
571.464,35.0279311,28.32866434,41.92760246,34.52040807,31.5005528
571.66,35.10650804,28.40432409,42.00469686,34.62160906,31.56011463
571.856,35.16344029,28.48353658,42.08187495,34.71222193,31.62558244
572.052,35.23172917,28.54936241,42.16206321,34.80590536,31.6909956
572.248,35.29939679,28.63922449,42.22682429,34.88968887,31.7445968
572.444,35.37484258,28.72553212,42.3039813,34.99062342,31.81316413
572.639,35.44966712,28.79458028,42.39347886,35.08417364,31.88494029
572.835,35.51048846,28.85008004,42.46450413,35.1714274,31.9316668
573.031,35.5784667,28.93316705,42.55708171,35.2375049,31.9880198
573.227,35.68226679,28.99883112,42.63426702,35.3384284,32.06254776
573.423,35.76129104,29.05739317,42.7083374,35.4184421,32.12434971
573.619,35.8359789,29.13321812,42.79782111,35.51252521,32.18965356
573.815,35.90037869,29.2059825,42.8780443,35.58556528,32.26051566
574.01,35.97246967,29.27874343,42.97071941,35.65889388,32.31050565
574.206,36.05462507,29.36134001,43.0694775,35.73236676,32.38147706
574.402,36.10882377,29.41634761,43.13131208,35.81601705,32.436916
574.598,36.17742327,29.46829807,43.22077472,35.87539842,32.50136044
574.794,36.24213369,29.54106417,43.28874105,35.95220831,32.53587262
574.989,36.30340233,29.60317723,43.34121034,36.01508201,32.55552798
575.185,36.342492,29.64092709,43.39675966,36.08158126,32.58642896
575.381,36.38448917,29.70336711,43.44613509,36.14765876,32.60506095
575.576,36.43891152,29.75854335,43.51102862,36.22126485,32.63051297
575.772,36.48944478,29.80710627,43.56349792,36.27382791,32.66742923
575.968,36.53304479,29.85905673,43.60350144,36.33014975,32.68285239
576.163,36.57266874,29.90423213,43.63735214,36.38603879,32.69873258
576.359,36.63058258,29.9595684,43.69591164,36.4557308,32.71455812
576.555,36.66998288,29.99781213,43.76373166,36.51163088,32.73049296
576.75,36.69131694,30.02911388,43.81007645,36.56406071,32.71598386
576.946,36.71980792,30.06363796,43.85009382,36.6099166,32.73691062
577.141,36.76676273,30.11559015,43.92405281,36.67292352,32.77366292
577.337,36.8312992,30.17076122,44.00730002,36.73885676,32.81413573
577.532,36.89059222,30.21222557,44.08137039,36.79530078,32.83913073
577.728,36.92610344,30.25062761,44.13373554,36.85093441,32.85460854
577.923,36.97708401,30.3022494,44.20154171,36.92718933,32.86097155
578.119,37.01586306,30.33322592,44.26334138,36.97249024,32.86142858
578.314,37.08263607,30.39195316,44.34980107,37.04233756,32.91004749
578.51,37.10472807,30.41987082,44.39611094,37.09462313,32.9191623
578.705,37.1592871,30.45423142,44.44858746,37.14676443,32.94054608
578.901,37.21720094,30.50279779,44.50719573,37.19540237,32.95872104
579.096,37.26764723,30.53038333,44.55653685,37.2469887,32.976896
579.291,37.32082708,30.56490914,44.60911091,37.29230065,32.98601082
579.487,37.34582657,30.58927578,44.63380586,37.31712454,32.97902682
579.682,37.38902898,30.63106536,44.69544537,37.37610624,32.9912958
579.877,37.44305374,30.67913614,44.76025522,37.43521013,33.0094161
580.073,37.48563489,30.70027872,44.80659278,37.4562642,33.00626193
580.268,37.51108169,30.72786598,44.85900669,37.50186469,33.02804809
580.463,37.5369758,30.73092484,44.89294832,37.52291876,33.0058049
580.658,37.58048884,30.75851038,44.95157042,37.56849716,33.00895908
580.854,37.63764474,30.80674463,45.01017869,37.62439724,33.03940302
581.049,37.66255726,30.83078088,45.04414801,37.68099656,33.05447845
581.244,37.66980115,30.84465969,45.08423522,37.70608691,33.02082568
581.439,37.69998194,30.85176171,45.13977069,37.75153208,33.0058049
581.635,37.74265007,30.86902289,45.16748966,37.7933517,33.00270538
581.83,37.77838494,30.89611972,45.20761179,37.83558204,32.98728222
582.025,37.78996522,30.88596056,45.24169972,37.85719109,32.9681932
582.22,37.82707927,30.90338866,45.29414855,37.89566265,32.98310467
582.415,37.86670322,30.90355214,45.34058365,37.93050866,32.98585647
582.61,37.8960391,30.92130719,45.37759807,37.96202868,32.97364214
582.805,37.9210386,30.92824745,45.42081407,37.9869858,32.96097079
583,37.92179653,30.92841437,45.43317569,37.99786246,32.92686098
583.195,37.9541766,30.93212886,45.4886624,38.0115322,32.89911418
583.39,38.00118112,30.9595492,45.54727066,38.0607472,32.91739845
583.585,38.0228258,30.96648774,45.57191684,38.08876385,32.91057841
583.78,38.0246523,30.96665638,45.59968457,38.10607019,32.89790705
583.975,38.03516402,30.97375496,45.63977178,38.13102731,32.90645552
584.17,38.07456431,30.99795641,45.66737214,38.14496351,32.90054955
584.365,38.06289706,30.98069694,45.67657005,38.14510777,32.86878917
584.56,38.07036461,30.9840862,45.70722936,38.14858906,32.82831636
584.755,38.08865449,30.99102474,45.72252409,38.17325764,32.82195335
584.95,38.07859008,30.98763721,45.72254516,38.17689424,32.80280967
585.145,38.09961352,30.9840862,45.7718929,38.18734915,32.79914381
585.34,38.11348004,30.98053691,45.78416361,38.20464445,32.79553261
585.535,38.12094758,30.97748321,45.81818169,38.22193975,32.76463163
585.73,38.12368113,30.97748149,45.83361611,38.22180652,32.74869679
585.924,38.15865807,30.97087162,45.8736407,38.23935723,32.73642781
586.119,38.16254715,30.9503881,45.8675162,38.2460644,32.71693641
586.314,38.19210669,30.9710351,45.93236096,38.29459119,32.73516602
586.509,38.23928515,30.98829628,45.97864976,38.33976992,32.75385267
586.703,38.22815218,30.98491218,45.9725391,38.35735375,32.7375701
586.898,38.24308727,30.97814056,46.01583878,38.37144525,32.7375701
587.093,38.27493305,30.98846836,46.04659562,38.40937288,32.7430737
587.288,38.2832455,30.96798312,46.06816178,38.44115935,32.73361118
587.482,38.30206966,30.96137325,46.08979778,38.44842149,32.73630832
587.677,38.30976085,30.97863615,46.09899569,38.45204704,32.72943363
587.872,38.30671668,30.95105061,46.09894692,38.45958668,32.71091095
588.066,38.32272032,30.9645973,46.11135008,38.47005263,32.71320572
588.261,38.33712112,30.96814831,46.15143729,38.50141735,32.71962338
588.456,38.32240969,30.95121925,46.13601011,38.48427735,32.70374319
588.65,38.31203465,30.94799863,46.14223277,38.50168379,32.69096252
588.845,38.35165861,30.95460506,46.17921226,38.54029962,32.71263938
589.039,38.34061261,30.96137841,46.17608347,38.56093194,32.71860001
589.234,38.35828124,30.96154188,46.20694508,38.59270737,32.70902817
589.428,38.36123845,30.96153844,46.18841018,38.60636608,32.69360501
589.623,38.39057433,30.97525033,46.23473389,38.63438273,32.70857114
589.817,38.39026371,30.94427382,46.24406426,38.64497086,32.69956565
590.012,38.42273074,30.96492426,46.26868936,38.67243253,32.71757664
590.206,38.41168474,30.96492598,46.29023444,38.69669041,32.73936281
590.401,38.41946291,30.95088713,46.28408163,38.6937641,32.71752199
590.595,38.43081953,30.957497,46.29024829,38.71119262,32.72016448
590.79,38.43059588,30.94361991,46.30253284,38.72250208,32.71786971
590.984,38.44477303,30.95055674,46.31170967,38.7399306,32.72979097
591.178,38.47388526,30.95765876,46.33635585,38.75401105,32.74470245
591.373,38.4961512,30.97137065,46.35183904,38.7572259,32.75742846
591.567,38.51703796,31.00589645,46.3888673,38.79208295,32.79423541
591.761,38.50537071,31.0057347,46.3919124,38.80993322,32.80335022
591.956,38.54477101,31.0505883,46.43503748,38.86568903,32.85196912
592.15,38.5697705,31.0680164,46.46285398,38.9146155,32.87650709
592.344,38.60519474,31.09560022,46.49065664,38.95350881,32.89468205
592.539,38.67035247,31.14738548,46.55234493,39.01247947,32.93734033
592.733,38.70952911,31.16803419,46.57998744,39.07186084,32.97471362
592.927,38.75281849,31.20255828,46.62318236,39.12706168,32.99558572
593.121,38.78139644,31.23353307,46.64177326,39.18951363,33.01416306
593.315,38.82026246,31.25740584,46.67888521,39.24513622,33.04506403
593.51,38.85188459,31.28838064,46.70972574,39.31162444,33.10320012
593.704,38.88466225,31.31596962,46.74668416,39.36069516,33.1404641
593.898,38.921329,31.35387952,46.76524013,39.40209303,33.16270729
594.092,38.96126357,31.3708103,46.80536227,39.46455602,33.19676245
594.286,38.99310936,31.38807148,46.8361751,39.49955733,33.22536865
594.48,39.05499925,31.42904368,46.87010227,39.57594547,33.2871706
594.674,39.05370704,31.42953583,46.88860224,39.61065825,33.30671665
594.868,39.08997618,31.46744573,46.91651628,39.65582594,33.34398063
595.063,39.12182197,31.50164114,46.94431894,39.71212569,33.40033363
595.257,39.17951215,31.53633041,46.99989595,39.75687163,33.46539907
595.451,39.21135794,31.57424031,47.04310472,39.8155648,33.51269191
595.645,39.25831274,31.60909135,47.0801679,39.87857172,33.57719101
595.839,39.33040373,31.66798208,47.14813423,39.96234419,33.6485648
596.033,39.37704791,31.70960646,47.2222046,40.04222466,33.73169588
596.227,39.45571183,31.78559317,47.27466005,40.12962269,33.81568637
596.42,39.5273555,31.86463702,47.35805356,40.24879614,33.90202628
596.614,39.56904205,31.90254863,47.40430082,40.29368634,33.94616496
596.808,39.63388915,31.96755192,47.45674242,40.38080687,34.02304235
597.002,39.71224243,32.02272816,47.53697945,40.47811587,34.11528824
597.196,39.78450736,32.08500298,47.6079698,40.56859551,34.18660737
597.39,39.84608663,32.13984883,47.65717123,40.66688123,34.25477233
597.584,39.92886328,32.20889699,47.71582827,40.75427925,34.32924563
597.778,39.9931761,32.26357592,47.79912424,40.84433714,34.39832465
597.971,40.03982028,32.32196933,47.84228424,40.91723295,34.45152347
598.165,40.11495545,32.37326245,47.8916669,41.00129395,34.49876167
598.359,40.13691077,32.38003752,47.91333059,41.0605421,34.5360803
598.553,40.19795575,32.41456332,47.94725114,41.11227269,34.57970729
598.746,40.25846646,32.45263841,47.99976921,41.19967071,34.62654311
598.94,40.31982207,32.50426192,48.05218973,41.26950699,34.68909515
599.134,40.35564391,32.53894776,48.07365112,41.31550714,34.73908515
599.328,40.41271284,32.58008343,48.11985622,41.38186213,34.80444365
599.521,40.45882275,32.61121998,48.16930149,41.43747368,34.86303677
599.715,40.49128978,32.65251913,48.22478097,41.50716569,34.91938977
599.909,40.53739969,32.68365741,48.25555888,41.5869019,34.97528574
600.102,40.59379766,32.70769021,48.30487169,41.64253553,35.04024187
600.296,40.66124163,32.75254209,48.34487522,41.71529812,35.11115862
600.489,40.71397417,32.80093982,48.3849275,41.7814978,35.16430279
600.683,40.76428379,32.85256161,48.44050451,41.85133407,35.22971594
600.876,40.81504071,32.88692222,48.4897824,41.92118139,35.30683174
601.07,40.86115061,32.92128282,48.54240523,41.99799129,35.37189718
601.264,40.9136595,32.95580691,48.59187158,42.04608529,35.41913537
601.457,40.92761299,32.98000491,48.61359788,42.09432355,35.45329983
601.651,40.98758942,33.0143638,48.66611595,42.14632059,35.49743851
601.844,41.01974583,33.0314615,48.69076874,42.18842874,35.5369426
602.037,41.06365647,33.0622711,48.7310161,42.21685611,35.58016721
602.231,41.10260945,33.10357197,48.74345418,42.26537186,35.63876033
602.424,41.12729832,33.12760822,48.79294099,42.32769059,35.6946563
602.618,41.14612249,33.14115663,48.8299831,42.36561821,35.7168995
602.811,41.16021267,33.13421981,48.82994817,42.3795544,35.74745275
603.005,41.19505292,33.15147755,48.84539644,42.40381228,35.76934823
603.198,41.22058669,33.1653512,48.85775745,42.42498854,35.7821289
603.391,41.24589681,33.17906137,48.87011184,42.46680816,35.81257284
603.585,41.28171865,33.18566952,48.89784465,42.50889423,35.83435901
603.778,41.28645264,33.18550432,48.90403239,42.50569043,35.86216046
603.971,41.31816174,33.20259858,48.9195505,42.52299677,35.87488647
604.164,41.32478438,33.19582352,48.92251191,42.5372215,35.88154255
604.358,41.33636466,33.18549744,48.93790417,42.54098027,35.85430743
604.551,41.32912077,33.17195075,48.93488015,42.51686666,35.8420931
604.744,41.34687638,33.16872497,48.93797402,42.51018157,35.8538504
604.937,41.37545433,33.17566179,48.95655107,42.53053641,35.87253705
605.131,41.35805906,33.15856925,48.94733931,42.51673344,35.86657642
605.324,41.33252528,33.1377605,48.94721409,42.50937119,35.8510986
605.517,41.32192659,33.11695003,48.93181459,42.48511332,35.82971481
605.71,41.33319624,33.10662739,48.93181459,42.47145461,35.85700458
605.903,41.31513001,33.0692062,48.89167861,42.45750737,35.83190027
606.096,41.30064224,33.03501252,48.86391088,42.43239495,35.81963129
606.289,41.25757651,32.9937168,48.8300114,42.40060848,35.78201959
606.482,41.24370999,32.97645562,48.8021949,42.39377913,35.80604587
606.676,41.22573072,32.94887008,48.77433686,42.37636164,35.78746854
606.869,41.16361718,32.88692566,48.72494036,42.30652537,35.74980218
607.062,41.09183682,32.83513867,48.66635979,42.24420664,35.70331408
607.255,41.04527961,32.78334997,48.63231401,42.19918322,35.66869259
607.448,41.0131232,32.73849981,48.59224787,42.13951332,35.63418041
607.641,40.98119044,32.71107775,48.57370574,42.09754944,35.59691643
607.834,40.93485688,32.66655626,48.5305319,42.04138291,35.53557151
608.027,40.89179116,32.64235997,48.52433031,42.00570444,35.51063117
608.219,40.8373688,32.58380136,48.490361,41.95022611,35.46115286
608.412,40.83021189,32.54621842,48.46880207,41.90131069,35.43987838
608.605,40.75781028,32.48071954,48.43169735,41.81822642,35.37171342
608.798,40.69005568,32.39457367,48.38543625,41.73097266,35.30033963
608.991,40.63656521,32.35311104,48.33306449,41.68566071,35.25137301
609.184,40.57963296,32.28084054,48.27436593,41.59490358,35.17741139
609.377,40.52239008,32.20501731,48.21881661,41.52171924,35.12197245
609.569,40.45387755,32.13274508,48.16015958,41.44170554,35.04474733
609.762,40.40647544,32.05659318,48.11083292,41.36894295,34.98254301
609.955,40.30571953,31.96689974,48.03982149,41.26787519,34.9162158
610.148,40.23027374,31.88042347,47.9657722,41.1746135,34.83847901
610.341,40.15567285,31.80815469,47.89487938,41.09474407,34.78132125
610.533,40.06627356,31.73571899,47.81771514,41.00106063,34.70347515
610.726,39.99767407,31.65651166,47.7343704,40.92411751,34.61983238
610.919,39.93685273,31.59440204,47.67268934,40.86164348,34.56078223
611.111,39.87656568,31.53567823,47.61085475,40.79543276,34.48935379
611.304,39.82718794,31.48438512,47.56456596,40.73565172,34.43626428
611.497,39.78389856,31.4395384,47.52138489,40.65605978,34.37085112
611.689,39.72741362,31.37065543,47.45974537,40.57604608,34.34178789
611.882,39.65576994,31.32274813,47.40424482,40.51332769,34.29179789
612.075,39.61668027,31.26418607,47.36101497,40.44751664,34.23865372
612.267,39.55899008,31.19546658,47.28076409,40.35622662,34.15196609
612.46,39.46914349,31.11964335,47.21270023,40.27230988,34.08145171
612.652,39.38058911,31.02672069,47.12632424,40.17110889,33.99104356
612.845,39.31703422,30.95800119,47.07702527,40.07004112,33.92832755
613.037,39.24539054,30.88217796,46.99372929,39.96522561,33.86882037
613.23,39.16490014,30.79264628,46.91968,39.85370294,33.79658718
613.422,39.10010275,30.73069841,46.86722454,39.77773655,33.74338835
613.615,39.01741307,30.64116673,46.76848754,39.68699046,33.655732
