genes,signedlogP
evm.TU.Ap4.3606,NA
evm.TU.Ap4.3607,-0.517393676530099
evm.TU.Ap4.3608,NA
evm.TU.Ap4.3609,0.17459475557471
evm.TU.Ap4.361,0.227158063165068
evm.TU.Ap4.3610,0.699077355419339
evm.TU.Ap4.3611,NA
evm.TU.Ap4.3612,0.00897190581969902
evm.TU.Ap4.3613,NA
evm.TU.Ap4.3614,-0.0535207395873157
evm.TU.Ap4.3615,-0.209951007383243
evm.TU.Ap4.3616,NA
evm.TU.Ap4.3617,-0.13154380676429
evm.TU.Ap4.3618,NA
evm.TU.Ap4.3619,0.20099820256152
evm.TU.Ap4.362,NA
evm.TU.Ap4.3620,-1.10731668477092
evm.TU.Ap4.3621,-0.0579207263709563
evm.TU.Ap4.3622,NA
evm.TU.Ap4.3623,NA
evm.TU.Ap4.3624,0.0154114604444506
evm.TU.Ap4.3625,-0.209948764240596
evm.TU.Ap4.3626,NA
evm.TU.Ap4.3627,1.46232644599655
evm.TU.Ap4.3628,NA
evm.TU.Ap4.3629,NA
evm.TU.Ap4.363,1.12321294646101
evm.TU.Ap4.3630,-0.638931656738686
evm.TU.Ap4.3631,NA
evm.TU.Ap4.3632,NA
evm.TU.Ap4.3633,0.519846475259828
evm.TU.Ap4.3634,NA
evm.TU.Ap4.3635,NA
evm.TU.Ap4.3636,NA
evm.TU.Ap4.3637,NA
evm.TU.Ap4.3638,-0.057921715351539
evm.TU.Ap4.3639,NA
evm.TU.Ap4.364,NA
evm.TU.Ap4.3640,-0.196507134076053
evm.TU.Ap4.3641,0.0364481002296064
evm.TU.Ap4.3642,-0.209949885811448
evm.TU.Ap4.3643,0.00823305375176635
evm.TU.Ap4.3644,NA
evm.TU.Ap4.3645,NA
evm.TU.Ap4.3646,NA
evm.TU.Ap4.3647,NA
evm.TU.Ap4.3648,0.670588089991905
evm.TU.Ap4.3649,-0.209952186301473
evm.TU.Ap4.365,NA
evm.TU.Ap4.3650,NA
evm.TU.Ap4.3651,0.0156815032696875
evm.TU.Ap4.3652,0.174483777159417
evm.TU.Ap4.3653,0.00403557397501085
evm.TU.Ap4.3654,NA
evm.TU.Ap4.3655,NA
evm.TU.Ap4.3656,NA
evm.TU.Ap4.3657,NA
evm.TU.Ap4.3658,NA
evm.TU.Ap4.3659,NA
evm.TU.Ap4.366,NA
evm.TU.Ap4.3660,NA
evm.TU.Ap4.3661,NA
evm.TU.Ap4.3662,NA
evm.TU.Ap4.3663,-0.05791973739127
evm.TU.Ap4.3664,-0.131542752329689
evm.TU.Ap4.3665,NA
evm.TU.Ap4.3666,2.15159673840614
evm.TU.Ap4.3667,-0.0579237853407407
evm.TU.Ap4.3668,0.985094592434813
evm.TU.Ap4.3669,NA
evm.TU.Ap4.367,-0.0579207263709563
evm.TU.Ap4.3670,-0.0679185614299005
evm.TU.Ap4.3671,NA
evm.TU.Ap4.3672,NA
evm.TU.Ap4.3673,-0.13154380676429
evm.TU.Ap4.3674,NA
evm.TU.Ap4.3675,NA
evm.TU.Ap4.3676,NA
evm.TU.Ap4.3677,0.321342507710155
evm.TU.Ap4.3678,-0.0579227043330178
evm.TU.Ap4.3679,NA
evm.TU.Ap4.368,-0.209948764240596
evm.TU.Ap4.3680,-0.38084756727907
evm.TU.Ap4.3681,-0.516298642293728
evm.TU.Ap4.3682,NA
evm.TU.Ap4.3683,NA
evm.TU.Ap4.3684,-0.209951959475228
evm.TU.Ap4.3685,NA
evm.TU.Ap4.3686,NA
evm.TU.Ap4.3687,NA
evm.TU.Ap4.3688,1.98191339501772
evm.TU.Ap4.3689,NA
evm.TU.Ap4.369,NA
evm.TU.Ap4.3690,-0.209948764240596
evm.TU.Ap4.3691,NA
evm.TU.Ap4.3692,NA
evm.TU.Ap4.3693,NA
evm.TU.Ap4.3694,0.0093310195383611
evm.TU.Ap4.3695,0.430894865073359
evm.TU.Ap4.3696,NA
evm.TU.Ap4.3697,3.47196192231019
evm.TU.Ap4.3698,0.788668239503154
evm.TU.Ap4.3699,1.20529145494256
evm.TU.Ap4.37,-1.14869389496919
evm.TU.Ap4.370,NA
evm.TU.Ap4.3700,2.06004230841414
evm.TU.Ap4.3701,0.0138415490938271
evm.TU.Ap4.3702,-0.503057941955543
evm.TU.Ap4.3703,NA
evm.TU.Ap4.3704,2.59157466016389
evm.TU.Ap4.3705,1.02630653883683
evm.TU.Ap4.3706,0.113773802417351
evm.TU.Ap4.3707,-0.131542752329689
evm.TU.Ap4.3708,0.433464688630046
evm.TU.Ap4.3709,NA
evm.TU.Ap4.371,-1.12757991659314
evm.TU.Ap4.3710,NA
evm.TU.Ap4.3711,NA
evm.TU.Ap4.3712,0.573539687844715
evm.TU.Ap4.3713,-0.20995196162519
evm.TU.Ap4.3714,0.0282028335057701
evm.TU.Ap4.3715,NA
evm.TU.Ap4.3716,-0.057922549228738
evm.TU.Ap4.3717,0.0154125888019849
evm.TU.Ap4.3718,NA
evm.TU.Ap4.3719,NA
evm.TU.Ap4.372,-0.209952637247488
evm.TU.Ap4.3720,NA
evm.TU.Ap4.3721,NA
evm.TU.Ap4.3722,2.28354483406072
evm.TU.Ap4.3723,1.52814442770218
evm.TU.Ap4.3724,-0.576554578515918
evm.TU.Ap4.3725,NA
evm.TU.Ap4.3726,NA
evm.TU.Ap4.3727,NA
evm.TU.Ap4.3728,NA
evm.TU.Ap4.3729,1.01085747919211
evm.TU.Ap4.373,NA
evm.TU.Ap4.3730,NA
evm.TU.Ap4.3731,1.34139460669047
evm.TU.Ap4.3732,-0.0588307662683767
evm.TU.Ap4.3733,NA
evm.TU.Ap4.3734,0.0088648284806821
evm.TU.Ap4.3735,NA
evm.TU.Ap4.3736,NA
evm.TU.Ap4.3737,NA
evm.TU.Ap4.3738,-0.05791973739127
evm.TU.Ap4.3739,0.404763640251005
evm.TU.Ap4.374,NA
evm.TU.Ap4.3740,NA
evm.TU.Ap4.3741,0.262584649971915
evm.TU.Ap4.3742,0.186162663252645
evm.TU.Ap4.3743,NA
evm.TU.Ap4.3744,NA
evm.TU.Ap4.3745,-0.278669669924395
evm.TU.Ap4.3746,NA
evm.TU.Ap4.3747,NA
evm.TU.Ap4.3748,NA
evm.TU.Ap4.3749,NA
evm.TU.Ap4.375,NA
evm.TU.Ap4.3750,-0.209951007383243
evm.TU.Ap4.3751,0.0896265451714156
evm.TU.Ap4.3752,-0.065955577316859
evm.TU.Ap4.3753,-0.207658753975788
evm.TU.Ap4.3754,-1.53902592003407
evm.TU.Ap4.3755,NA
evm.TU.Ap4.3756,NA
evm.TU.Ap4.3757,-0.05791973739127
evm.TU.Ap4.3758,NA
evm.TU.Ap4.3759,-0.0657813789084315
evm.TU.Ap4.376,NA
evm.TU.Ap4.3760,-0.56714800921199
evm.TU.Ap4.3761,-0.209955140050515
evm.TU.Ap4.3762,-0.235615237532258
evm.TU.Ap4.3763,-0.0579238812601376
evm.TU.Ap4.3764,-0.209948764240596
evm.TU.Ap4.3765,0.194364771081887
evm.TU.Ap4.3766,NA
evm.TU.Ap4.3767,NA
evm.TU.Ap4.3768,NA
evm.TU.Ap4.3769,-0.0579207263709565
evm.TU.Ap4.377,NA
evm.TU.Ap4.3770,NA
evm.TU.Ap4.3771,NA
evm.TU.Ap4.3772,1.94255033864333
evm.TU.Ap4.3773,NA
evm.TU.Ap4.3774,NA
evm.TU.Ap4.3775,1.45266500573426
evm.TU.Ap4.3776,0.566896061602523
evm.TU.Ap4.3777,8.27270158565468
evm.TU.Ap4.3778,0.197690801060501
evm.TU.Ap4.3779,NA
evm.TU.Ap4.378,NA
evm.TU.Ap4.3780,2.15579307174889
evm.TU.Ap4.3781,0.0838075560760238
evm.TU.Ap4.3782,0.183406865759856
evm.TU.Ap4.3783,-0.135116947897387
evm.TU.Ap4.3784,4.19721700976579
evm.TU.Ap4.3785,NA
evm.TU.Ap4.3786,NA
evm.TU.Ap4.3787,0.137564806785202
evm.TU.Ap4.3788,0.0267773659068334
evm.TU.Ap4.3789,0.17871204731498
evm.TU.Ap4.379,-1.52243441376997
evm.TU.Ap4.3790,0.303258875499129
evm.TU.Ap4.3791,NA
evm.TU.Ap4.3792,-0.0767939815953399
evm.TU.Ap4.3793,0.0154105102285152
evm.TU.Ap4.3794,NA
evm.TU.Ap4.3795,0.272983586999877
evm.TU.Ap4.3796,NA
evm.TU.Ap4.3797,0.0647521426196107
evm.TU.Ap4.3798,-0.271954970687825
evm.TU.Ap4.3799,NA
evm.TU.Ap4.38,NA
evm.TU.Ap4.380,NA
evm.TU.Ap4.3800,NA
evm.TU.Ap4.3801,NA
evm.TU.Ap4.3802,1.37367870964613
evm.TU.Ap4.3803,NA
evm.TU.Ap4.3804,NA
evm.TU.Ap4.3805,NA
evm.TU.Ap4.3806,-0.479126844856327
evm.TU.Ap4.3807,NA
evm.TU.Ap4.3808,NA
evm.TU.Ap4.3809,0.304006012053475
evm.TU.Ap4.381,-0.558710940547187
evm.TU.Ap4.3810,-0.303130939437883
evm.TU.Ap4.3811,-0.0579207263709563
evm.TU.Ap4.3812,-0.244006073451278
evm.TU.Ap4.3813,0.258131910018591
evm.TU.Ap4.3814,NA
evm.TU.Ap4.3815,NA
evm.TU.Ap4.3816,NA
evm.TU.Ap4.3817,-0.0579207263709563
evm.TU.Ap4.3818,0.0340290350295457
evm.TU.Ap4.3819,NA
evm.TU.Ap4.382,1.2754218036785
evm.TU.Ap4.3820,NA
evm.TU.Ap4.3821,NA
evm.TU.Ap4.3822,0.0154105102285152
evm.TU.Ap4.3823,-0.246745130278793
evm.TU.Ap4.3824,NA
evm.TU.Ap4.3825,-0.05791973739127
evm.TU.Ap4.3826,NA
evm.TU.Ap4.3827,2.39895917777834
evm.TU.Ap4.3828,0.0730026154381526
evm.TU.Ap4.3829,NA
evm.TU.Ap4.383,-1.89250182062773
evm.TU.Ap4.3830,NA
evm.TU.Ap4.3831,NA
evm.TU.Ap4.3832,-0.209948764240596
evm.TU.Ap4.3833,NA
evm.TU.Ap4.3834,0.62355637144634
evm.TU.Ap4.3835,NA
evm.TU.Ap4.3836,0.494855805337592
evm.TU.Ap4.3837,NA
evm.TU.Ap4.3838,NA
evm.TU.Ap4.3839,NA
evm.TU.Ap4.384,-1.95356816501888
evm.TU.Ap4.3840,-0.369039407951142
evm.TU.Ap4.3841,0.0870802265402037
evm.TU.Ap4.3842,0.134933529184869
evm.TU.Ap4.3843,1.24505694685761
evm.TU.Ap4.3844,-0.209949885811448
evm.TU.Ap4.3845,NA
evm.TU.Ap4.3846,-0.0579215602452125
evm.TU.Ap4.3847,NA
evm.TU.Ap4.3848,NA
evm.TU.Ap4.3849,NA
evm.TU.Ap4.385,-0.711707943099811
evm.TU.Ap4.3850,NA
evm.TU.Ap4.3851,-0.209949885811448
evm.TU.Ap4.3852,1.67077691042028
evm.TU.Ap4.3853,-0.05791973739127
evm.TU.Ap4.3854,2.00871311217834
evm.TU.Ap4.3855,0.265163733461583
evm.TU.Ap4.3856,NA
evm.TU.Ap4.3857,-0.0579207263709563
evm.TU.Ap4.3858,1.87453993328541
evm.TU.Ap4.3859,NA
evm.TU.Ap4.386,0.52482490162407
evm.TU.Ap4.3860,-0.13154380676429
evm.TU.Ap4.3861,-0.285240981283037
evm.TU.Ap4.3862,1.30737876054041
evm.TU.Ap4.3863,0.0254033804503569
evm.TU.Ap4.3864,5.36595061085643
evm.TU.Ap4.3865,-0.37001687408643
evm.TU.Ap4.3866,NA
evm.TU.Ap4.3867,NA
evm.TU.Ap4.3868,0.318976790445976
evm.TU.Ap4.3869,NA
evm.TU.Ap4.387,0.938415909627877
evm.TU.Ap4.3870,NA
evm.TU.Ap4.3871,-0.0931762613205844
evm.TU.Ap4.3872,NA
evm.TU.Ap4.3873,NA
evm.TU.Ap4.3874,NA
evm.TU.Ap4.3875,-0.0578831913878632
evm.TU.Ap4.3876,-0.209949885811448
evm.TU.Ap4.3877,-0.598767974909852
evm.TU.Ap4.3878,2.22010240732081
evm.TU.Ap4.3879,-0.131542752329689
evm.TU.Ap4.388,1.28621727674031
evm.TU.Ap4.3880,0.100315516542488
evm.TU.Ap4.3881,2.42326364131411
evm.TU.Ap4.3882,NA
evm.TU.Ap4.3883,0.100309820067055
evm.TU.Ap4.3884,NA
evm.TU.Ap4.3885,NA
evm.TU.Ap4.3886,1.65045879581504
evm.TU.Ap4.3887,NA
evm.TU.Ap4.3888,0.103741702831663
evm.TU.Ap4.3889,1.110354752733
evm.TU.Ap4.389,NA
evm.TU.Ap4.3890,2.54098197245721
evm.TU.Ap4.3891,1.88719744402302
evm.TU.Ap4.3892,NA
evm.TU.Ap4.3893,2.95814424479134
evm.TU.Ap4.3894,0.534243030530132
evm.TU.Ap4.3895,0.339630442709635
evm.TU.Ap4.3896,0.0154125888019849
evm.TU.Ap4.3897,NA
evm.TU.Ap4.3898,NA
evm.TU.Ap4.3899,-0.0891246114712247
evm.TU.Ap4.39_evm.TU.Ap4.40,-0.355422742533254
evm.TU.Ap4.390,-0.05791973739127
evm.TU.Ap4.3900,0.0209659240399902
evm.TU.Ap4.3901,NA
evm.TU.Ap4.3902,NA
evm.TU.Ap4.3903,NA
evm.TU.Ap4.3904,NA
evm.TU.Ap4.3905,0.0201691633605478
evm.TU.Ap4.3906,2.38062936383785
evm.TU.Ap4.3907,-0.0579207263709563
evm.TU.Ap4.3908,1.02467472979513
evm.TU.Ap4.3909,0.711841976678539
evm.TU.Ap4.391,NA
evm.TU.Ap4.3910,-0.131544861199811
evm.TU.Ap4.3911,-0.338764953929031
evm.TU.Ap4.3912,0.107176114237677
evm.TU.Ap4.3913,-0.138747143500987
evm.TU.Ap4.3914,NA
evm.TU.Ap4.3915,-0.057921715351539
evm.TU.Ap4.3916,NA
evm.TU.Ap4.3917,-0.0535209242089925
evm.TU.Ap4.3918,-0.131544861199811
evm.TU.Ap4.3919,NA
evm.TU.Ap4.392,-0.0535219094115878
evm.TU.Ap4.3920,0.864673668188852
evm.TU.Ap4.3921,2.55842758518982
evm.TU.Ap4.3922,NA
evm.TU.Ap4.3923,NA
evm.TU.Ap4.3924,NA
evm.TU.Ap4.3925,NA
evm.TU.Ap4.3926,-0.209951570610208
evm.TU.Ap4.3927,NA
evm.TU.Ap4.3928,NA
evm.TU.Ap4.3929,-0.209951007383243
evm.TU.Ap4.393,-0.426125614087902
evm.TU.Ap4.3930,NA
evm.TU.Ap4.3931,NA
evm.TU.Ap4.3932,NA
evm.TU.Ap4.3933,NA
evm.TU.Ap4.3934,-0.05791973739127
evm.TU.Ap4.3935,0.119510662848859
evm.TU.Ap4.3936,-0.131544695827775
evm.TU.Ap4.3937,NA
evm.TU.Ap4.3938,0.0154100978414464
evm.TU.Ap4.3939,-0.214593881277766
evm.TU.Ap4.394,-0.210676142100924
evm.TU.Ap4.3940,-0.159357033774614
evm.TU.Ap4.3941,NA
evm.TU.Ap4.3942,2.25900813357247
evm.TU.Ap4.3943,1.55046631671973
evm.TU.Ap4.3944,-0.0579207263709563
evm.TU.Ap4.3945,-0.0711291490507163
evm.TU.Ap4.3946,NA
evm.TU.Ap4.3947,1.58132294959252
evm.TU.Ap4.3948,-0.0216641873748611
evm.TU.Ap4.3949,0.0571065906785892
evm.TU.Ap4.395,0.759395650030826
evm.TU.Ap4.3950,NA
evm.TU.Ap4.3951,-0.0579207263709563
evm.TU.Ap4.3952,NA
evm.TU.Ap4.3953,NA
evm.TU.Ap4.3954,-0.0649566088664349
evm.TU.Ap4.3955,NA
evm.TU.Ap4.3956,-0.327621254529931
evm.TU.Ap4.3957,0.0285931711292779
evm.TU.Ap4.3958,0.542207392097744
evm.TU.Ap4.3959,0.572129431806151
evm.TU.Ap4.396,0.629425561910268
evm.TU.Ap4.3960,-0.0535209242089924
evm.TU.Ap4.3961,0.680632703544763
evm.TU.Ap4.3962,0.523140552515166
evm.TU.Ap4.3963,-0.144083792510934
evm.TU.Ap4.3964,0.779258646299369
evm.TU.Ap4.3965,1.96240764167137
evm.TU.Ap4.3966,-0.0579207263709563
evm.TU.Ap4.3967,0.160635168324682
evm.TU.Ap4.3968,NA
evm.TU.Ap4.3969,0.0947870945156027
evm.TU.Ap4.397,0.134451174640481
evm.TU.Ap4.3970,0.0730035943028636
evm.TU.Ap4.3971,-0.0579207263709563
evm.TU.Ap4.3972,0.0154116385850016
evm.TU.Ap4.3973,NA
evm.TU.Ap4.3974,NA
evm.TU.Ap4.3975,NA
evm.TU.Ap4.3976,0.167305188233744
evm.TU.Ap4.3977,3.08895119524782
evm.TU.Ap4.3978,1.20418680597154
evm.TU.Ap4.3979,2.22681856707509
evm.TU.Ap4.398,3.22061985522935
evm.TU.Ap4.3980,1.96914411769386
evm.TU.Ap4.3981,0.191299456431408
evm.TU.Ap4.3982,-0.274006965628133
evm.TU.Ap4.3983,NA
evm.TU.Ap4.3984,-0.0727778420613673
evm.TU.Ap4.3985,NA
evm.TU.Ap4.3986,0.0286658026342405
evm.TU.Ap4.3987,0.227237576483936
evm.TU.Ap4.3988,-0.0369211836840532
evm.TU.Ap4.3989,NA
evm.TU.Ap4.399,-0.0704925503439664
evm.TU.Ap4.3990,0.15739427553461
evm.TU.Ap4.3991,-0.0151877053126895
evm.TU.Ap4.3992,NA
evm.TU.Ap4.3993,NA
evm.TU.Ap4.3994,-0.175832079006101
evm.TU.Ap4.3995,NA
evm.TU.Ap4.3996,0.0154114604444506
evm.TU.Ap4.3997,2.22857193929447
evm.TU.Ap4.3998,-0.0579224800463778
evm.TU.Ap4.3999,NA
evm.TU.Ap4.4,0.0807936792142966
evm.TU.Ap4.400,-1.12574342510596
evm.TU.Ap4.4000,-0.153983045982973
evm.TU.Ap4.4001,1.57668626797361
evm.TU.Ap4.4002,0.521903225740317
evm.TU.Ap4.4003,NA
evm.TU.Ap4.4004,-0.241663227761142
evm.TU.Ap4.4005,-0.298213089912499
evm.TU.Ap4.4006,0.251698660447951
evm.TU.Ap4.4007,2.18829592464646
evm.TU.Ap4.4008,-0.5930999157298
evm.TU.Ap4.4009,0.0667901748319776
evm.TU.Ap4.401,1.53238932161407
evm.TU.Ap4.4010,0.219860515605274
evm.TU.Ap4.4011,-0.153312914642932
evm.TU.Ap4.4012,3.56903826383524
evm.TU.Ap4.4013,-0.0579216563193466
evm.TU.Ap4.4014,2.01794086339661
evm.TU.Ap4.4015,2.23317088483593
evm.TU.Ap4.4016,1.31063340386889
evm.TU.Ap4.4017,-0.0579207263709563
evm.TU.Ap4.4018,NA
evm.TU.Ap4.4019,-0.530785965600624
evm.TU.Ap4.402,-0.161795991339921
evm.TU.Ap4.4020,1.31801877730271
evm.TU.Ap4.4021,0.214121478607603
evm.TU.Ap4.4022,-0.0579207263709563
evm.TU.Ap4.4023,-0.209948764240596
evm.TU.Ap4.4024,-0.66898277137854
evm.TU.Ap4.4025,NA
evm.TU.Ap4.4026,NA
evm.TU.Ap4.4027,NA
evm.TU.Ap4.4028,-0.209951786044381
evm.TU.Ap4.4029,NA
evm.TU.Ap4.403,0.461217925123981
evm.TU.Ap4.4030,-0.0919953107615564
evm.TU.Ap4.4031,NA
evm.TU.Ap4.4032,-0.148343451766239
evm.TU.Ap4.4033,2.21804524297055
evm.TU.Ap4.4034,2.08865689428628
evm.TU.Ap4.4035,NA
evm.TU.Ap4.4036,0.119449792763561
evm.TU.Ap4.4037,NA
evm.TU.Ap4.4038,-0.05791973739127
evm.TU.Ap4.4039,NA
evm.TU.Ap4.404,1.0667362082583
evm.TU.Ap4.4040,NA
evm.TU.Ap4.4041,0.652099507169931
evm.TU.Ap4.4042,NA
evm.TU.Ap4.4043,0.326433072704166
evm.TU.Ap4.4044,-0.209951068187482
evm.TU.Ap4.4045,0.078044622128071
evm.TU.Ap4.4046,NA
evm.TU.Ap4.4047,NA
evm.TU.Ap4.4048,4.55573527698012
evm.TU.Ap4.4049,NA
evm.TU.Ap4.405,NA
evm.TU.Ap4.4050,NA
evm.TU.Ap4.4051,0.224145703139563
evm.TU.Ap4.4052,-0.0682278211535571
evm.TU.Ap4.4053,-0.0634536346537189
evm.TU.Ap4.4054,-0.0579207263709563
evm.TU.Ap4.4055,1.06684270816688
evm.TU.Ap4.4056,0.0637229775624496
evm.TU.Ap4.4057,2.00167515646247
evm.TU.Ap4.4058,0.136681391454015
evm.TU.Ap4.4059,-0.179752434853057
evm.TU.Ap4.406,-3.2280730253219
evm.TU.Ap4.4060,-0.0790580847186728
evm.TU.Ap4.4061,0.539152384439024
evm.TU.Ap4.4062,0.263218436698953
evm.TU.Ap4.4063,0.298677049035352
evm.TU.Ap4.4064,0.190793228719519
evm.TU.Ap4.4065,0.157047307505823
evm.TU.Ap4.4066,-0.770759819519644
evm.TU.Ap4.4067,0.662910093341973
evm.TU.Ap4.4068,0.0661645274599697
evm.TU.Ap4.4069,1.0128157964776
evm.TU.Ap4.407,-0.149075952296757
evm.TU.Ap4.4070,NA
evm.TU.Ap4.4071,NA
evm.TU.Ap4.4072,NA
evm.TU.Ap4.4073,0.264439098277603
evm.TU.Ap4.4074,NA
evm.TU.Ap4.4075,NA
evm.TU.Ap4.4076,NA
evm.TU.Ap4.4077,NA
evm.TU.Ap4.4078,NA
evm.TU.Ap4.4079,NA
evm.TU.Ap4.408,-0.209595424779755
evm.TU.Ap4.4080,1.18066362631369
evm.TU.Ap4.4081,2.22652028495307
evm.TU.Ap4.4082,1.34262230143268
evm.TU.Ap4.4083,0.837279220373197
evm.TU.Ap4.4084,-0.105568557092873
evm.TU.Ap4.4085,-0.209948764240596
evm.TU.Ap4.4086,NA
evm.TU.Ap4.4087,NA
evm.TU.Ap4.4088,NA
evm.TU.Ap4.4089,-0.296045346732296
evm.TU.Ap4.409,-0.209952128955981
evm.TU.Ap4.4090,-1.33535628122801
evm.TU.Ap4.4091,NA
evm.TU.Ap4.4092,-0.664067864630028
evm.TU.Ap4.4093,0.100315045147968
evm.TU.Ap4.4094,-0.0417633041202446
evm.TU.Ap4.4095,NA
evm.TU.Ap4.4096,NA
evm.TU.Ap4.4097,-0.250109581206624
evm.TU.Ap4.4098,-0.382300506479345
evm.TU.Ap4.4099,-0.13154380676429
evm.TU.Ap4.41,NA
evm.TU.Ap4.410,-3.41926115275892
evm.TU.Ap4.4100,0.0963792976552843
evm.TU.Ap4.4101,NA
evm.TU.Ap4.4102,-0.32792292309253
evm.TU.Ap4.4103,1.45792424272546
evm.TU.Ap4.4104,-0.143652948247174
evm.TU.Ap4.4105,2.26408029818181
evm.TU.Ap4.4106,4.0450472541854
evm.TU.Ap4.4107,NA
evm.TU.Ap4.4108,0.166226516085407
evm.TU.Ap4.4109,0.0154114604444506
evm.TU.Ap4.411,2.10942609252291
evm.TU.Ap4.4110,0.159506879450979
evm.TU.Ap4.4111,-0.209948764240596
evm.TU.Ap4.4112,2.36610045443211
evm.TU.Ap4.4113,2.98219112413963
evm.TU.Ap4.4114,NA
evm.TU.Ap4.4115,-0.057921715351539
evm.TU.Ap4.4116,0.0289156653750995
evm.TU.Ap4.4117,NA
evm.TU.Ap4.4118,1.28806882220378
evm.TU.Ap4.4119,2.36987195170785
evm.TU.Ap4.412,3.21769934114812
evm.TU.Ap4.4120,2.17222654379897
evm.TU.Ap4.4121,1.15943267564513
evm.TU.Ap4.4122,-0.05791973739127
evm.TU.Ap4.4123,0.292700487643077
evm.TU.Ap4.4124,-0.9531659791105
evm.TU.Ap4.4125,-0.0619541090671752
evm.TU.Ap4.4126,0.470486759916788
evm.TU.Ap4.4127,-0.417398929495651
evm.TU.Ap4.4128,NA
evm.TU.Ap4.4129,NA
evm.TU.Ap4.413,-0.700321025927488
evm.TU.Ap4.4130,NA
evm.TU.Ap4.4131,-0.481934380187161
evm.TU.Ap4.4132,0.319665930398834
evm.TU.Ap4.4133,-0.895978121227776
evm.TU.Ap4.4134,-0.0579207263709563
evm.TU.Ap4.4135,1.13940693004987
evm.TU.Ap4.4136,-0.0648429437407445
evm.TU.Ap4.4137,NA
evm.TU.Ap4.4138,NA
evm.TU.Ap4.4139,NA
evm.TU.Ap4.414,0.263419301510123
evm.TU.Ap4.4140,NA
evm.TU.Ap4.4141,-0.233090991175398
evm.TU.Ap4.4142,-0.209952382417541
evm.TU.Ap4.4143,-0.151594575456891
evm.TU.Ap4.4144,0.0445843013418642
evm.TU.Ap4.4145,-0.0602091497513491
evm.TU.Ap4.4146,NA
evm.TU.Ap4.4147,-0.104041308823135
evm.TU.Ap4.4148,0.249514506769694
evm.TU.Ap4.4149,1.34763252424211
evm.TU.Ap4.415,-4.98639936482566
evm.TU.Ap4.4150,-0.0579215602452125
evm.TU.Ap4.4151,-0.30040432389642
evm.TU.Ap4.4152,0.0568638472868056
evm.TU.Ap4.4153,-0.209948764240596
evm.TU.Ap4.4154,0.259192471632938
evm.TU.Ap4.4155,NA
evm.TU.Ap4.4156,-0.132858351870041
evm.TU.Ap4.4157,NA
evm.TU.Ap4.4158,0.789043845358101
evm.TU.Ap4.4159,6.40943211042836
evm.TU.Ap4.416,-0.30844496686751
evm.TU.Ap4.4160,-0.0579215602452125
evm.TU.Ap4.4161,NA
evm.TU.Ap4.4162,-0.209949885811448
evm.TU.Ap4.4163,-0.05791973739127
evm.TU.Ap4.4164,NA
evm.TU.Ap4.4165,NA
evm.TU.Ap4.4166,-0.0127609557822633
evm.TU.Ap4.4167,0.0294255772068793
evm.TU.Ap4.4168,-0.909388056560047
evm.TU.Ap4.4169,NA
evm.TU.Ap4.417,NA
evm.TU.Ap4.4170,NA
evm.TU.Ap4.4171,-0.209948764240596
evm.TU.Ap4.4172,0.0245029270678524
evm.TU.Ap4.4173,NA
evm.TU.Ap4.4174,-0.05791973739127
evm.TU.Ap4.4175,1.03678715254829
evm.TU.Ap4.4176,-0.204554036751326
evm.TU.Ap4.4177,0.0154125888019849
evm.TU.Ap4.4178,NA
evm.TU.Ap4.4179,NA
evm.TU.Ap4.418,-1.39938478420757
evm.TU.Ap4.4180,-0.148698109357255
evm.TU.Ap4.4181,0.86769769907264
evm.TU.Ap4.4182,0.767009674607736
evm.TU.Ap4.4183,0.714618151937811
evm.TU.Ap4.4184,3.36177181408579
evm.TU.Ap4.4185,0.225583065507106
evm.TU.Ap4.4186,NA
evm.TU.Ap4.4187,NA
evm.TU.Ap4.4188,1.69667400125905
evm.TU.Ap4.4189,-0.350069863505574
evm.TU.Ap4.419,-0.118573502231356
evm.TU.Ap4.4190,NA
evm.TU.Ap4.4191,0.632786798862019
evm.TU.Ap4.4192,NA
evm.TU.Ap4.4193,-0.0579207263709563
evm.TU.Ap4.4194,0.141162217088037
evm.TU.Ap4.4195,-0.183120192077865
evm.TU.Ap4.4196,0.109453571059238
evm.TU.Ap4.4197,NA
evm.TU.Ap4.4198,-0.458643203925742
evm.TU.Ap4.4199,NA
evm.TU.Ap4.42,-0.543704355410881
evm.TU.Ap4.420,-1.14792745862196
evm.TU.Ap4.4200,0.0185126735913655
evm.TU.Ap4.4201,3.04310067560064
evm.TU.Ap4.4202,NA
evm.TU.Ap4.4203,-0.05791973739127
evm.TU.Ap4.4204,-0.281794739126821
evm.TU.Ap4.4205,NA
evm.TU.Ap4.4206,-0.05791973739127
evm.TU.Ap4.4207,0.56095724192974
evm.TU.Ap4.4208,-0.209951068187482
evm.TU.Ap4.4209,-0.363996709353466
evm.TU.Ap4.421,-0.298211876426778
evm.TU.Ap4.4210,1.13678431490776
evm.TU.Ap4.4211,1.04731478222353
evm.TU.Ap4.4212,NA
evm.TU.Ap4.4213,3.52349384942772
evm.TU.Ap4.4214,NA
evm.TU.Ap4.4215,NA
evm.TU.Ap4.4216,0.328228660497062
evm.TU.Ap4.4217,0.0154125888019849
evm.TU.Ap4.4218,2.08941191971605
evm.TU.Ap4.4219,NA
evm.TU.Ap4.422,0.186587907865838
evm.TU.Ap4.4220,0.915396428935279
